Frame #,# Obj,X,Y,Z,Doppler,Intensity
178,9,0.38477,2.4277,-0.13281,-1.2843,238
178,9,0.46875,2.457,-0.15234,-1.2843,304
178,9,0.47852,2.498,-0.15625,-1.2843,167
178,9,0.39063,2.4746,-0.021484,-1.0275,143
180,1,0.089844,2.8828,-0.3125,0.51373,127
182,5,0.25977,2.6699,-0.68945,0,70
182,5,-0.32422,2.5684,-0.14453,1.2843,169
182,5,-0.39844,2.5176,-0.017578,1.5412,194
182,5,-0.32422,2.5723,0.027344,1.5412,223
182,5,0.17578,2.7617,-0.5,-0.25686,129
183,12,-0.16992,2.7031,-0.30469,0.51373,139
183,12,-0.17383,2.7441,-0.32031,0.51373,166
183,12,-0.33594,2.623,-0.43945,0.77059,145
183,12,-0.33984,2.6758,-0.38086,0.77059,271
183,12,-0.3457,2.7285,-0.32422,0.77059,223
183,12,-0.41797,2.627,-0.33203,1.0275,400
183,12,-0.33984,2.6875,-0.29297,1.0275,634
183,12,-0.43359,2.7207,-0.2832,1.0275,428
183,12,-0.41797,2.6406,-0.18945,1.2843,396
183,12,-0.42578,2.6875,-0.1582,1.2843,604
183,12,-0.43359,2.7324,-0.13672,1.2843,390
183,12,-0.51172,2.6758,-0.058594,1.5412,179
184,7,-0.26367,2.7832,-0.31055,0.25686,181
184,7,-0.3457,2.7168,-0.41211,0.51373,308
184,7,-0.35156,2.7656,-0.375,0.51373,446
184,7,-0.35742,2.8184,-0.29883,0.51373,277
184,7,-0.3457,2.7383,-0.2168,0.77059,203
184,7,-0.35156,2.7832,-0.21289,0.77059,301
184,7,-0.35742,2.8301,-0.13867,0.77059,189
185,7,-0.26758,2.7637,-0.66992,0,131
185,7,0,2.707,-0.58203,0.25686,130
185,7,-0.17578,2.7363,-0.63086,0.25686,271
185,7,-0.26758,2.7676,-0.6543,0.25686,300
185,7,-0.27148,2.8164,-0.63672,0.25686,182
185,7,-0.26367,2.7676,-0.42578,0.51373,160
185,7,-0.35742,2.7988,-0.44531,0.51373,189
186,1,-0.17773,2.7148,-0.86914,0.25686,142
187,1,0.3457,2.6094,-0.85742,-0.25686,124
188,1,0.17773,2.7344,-0.80859,-0.25686,117
207,7,0.089844,2.8066,-0.52148,0,79
207,7,0.26367,2.7637,-0.45313,0.25686,109
207,7,0.17773,2.8105,-0.47656,0.25686,92
207,7,0.17383,2.6387,-0.82227,-0.25686,109
207,7,0.17578,2.6914,-0.79883,-0.25686,210
207,7,0.17773,2.748,-0.75781,-0.25686,223
207,7,0.18164,2.8145,-0.68164,-0.25686,121
208,10,0.085938,2.7188,-0.51367,0,90
208,10,0.087891,2.7559,-0.55664,0,160
208,10,0.089844,2.8027,-0.54883,0,199
208,10,0.089844,2.8613,-0.4668,0,160
208,10,0.087891,2.6211,-1.0176,-0.51373,157
208,10,0.089844,2.7031,-0.92188,-0.51373,240
208,10,0.089844,2.7773,-0.83008,-0.51373,181
208,10,0,2.709,-0.75977,-0.25686,250
208,10,0.089844,2.7578,-0.74219,-0.25686,371
208,10,0.089844,2.8281,-0.64258,-0.25686,302
209,7,0.17383,2.7441,-0.32813,0,73
209,7,0.17578,2.7852,-0.3457,0,103
209,7,0.17383,2.6289,-0.85547,-0.51373,154
209,7,0.17578,2.707,-0.74219,-0.51373,189
209,7,0.17383,2.6875,-0.64258,-0.25686,218
209,7,0.17578,2.7578,-0.52344,-0.25686,260
209,7,0.089844,2.832,-0.35742,-0.25686,149
210,4,0.25586,2.627,-0.67969,0,75
210,4,0.25977,2.6836,-0.62891,0,93
210,4,0.25586,2.5996,-0.77734,-0.25686,150
210,4,0.25977,2.6602,-0.7207,-0.25686,166
211,9,0.32422,2.5254,-0.49219,0,163
211,9,0.33008,2.5781,-0.44531,0,181
211,9,0.33594,2.6289,-0.41016,0,93
211,9,0.32422,2.4355,-0.82813,-0.51373,141
211,9,0.41211,2.4961,-0.74219,-0.51373,160
211,9,0.31836,2.4258,-0.71289,-0.25686,121
211,9,0.32422,2.4824,-0.67773,-0.25686,321
211,9,0.33008,2.5391,-0.62891,-0.25686,366
211,9,0.33594,2.5859,-0.62305,-0.25686,193
212,11,0.32422,2.5703,-0.099609,0,107
212,11,0.56641,2.4863,-0.46484,-1.0275,171
212,11,0.47852,2.4648,-0.43555,-0.77059,238
212,11,0.48633,2.5078,-0.44727,-0.77059,408
212,11,0.41211,2.5586,-0.48438,-0.77059,296
212,11,0.39844,2.4824,-0.41602,-0.51373,330
212,11,0.4043,2.5273,-0.41797,-0.51373,516
212,11,0.33008,2.5742,-0.46484,-0.51373,347
212,11,0.31836,2.5137,-0.27148,-0.25686,235
212,11,0.32422,2.5547,-0.31055,-0.25686,348
212,11,0.41211,2.5879,-0.29883,-0.25686,231
213,8,0.25586,2.6992,-0.27734,0.25686,160
213,8,0.25977,2.748,-0.21484,0.25686,252
213,8,0.26367,2.7969,-0.13086,0.25686,151
213,8,0.1543,1.1621,2.1641,1.798,89
213,8,0.53906,2.3965,-0.15625,-2.0549,196
213,8,0.54883,2.4395,-0.14844,-2.0549,161
213,8,0.25977,2.6875,-0.61719,-0.25686,126
213,8,1.1543,2.1406,-0.37695,1.798,48
214,2,0.085938,2.7578,-0.2207,0.25686,129
214,2,0.25977,2.6934,-0.58594,-0.25686,144
215,9,0.17383,2.6836,-0.66211,0,150
215,9,0.17578,2.7324,-0.64453,0,225
215,9,0.17773,2.7754,-0.65039,0,172
215,9,0.17383,2.7402,-0.36523,0.25686,343
215,9,0.17578,2.7852,-0.35352,0.25686,479
215,9,0.089844,2.8301,-0.375,0.25686,339
215,9,0.17383,2.7578,-0.16797,0.51373,234
215,9,0.17578,2.8027,-0.16016,0.51373,314
215,9,0.089844,2.8477,-0.20508,0.51373,199
217,1,0.26367,2.7305,-0.61719,0,89
218,4,-0.32422,2.5371,-0.43164,1.0275,187
218,4,-0.33008,2.5781,-0.44727,1.0275,178
218,4,-0.4043,2.5488,-0.25977,1.2843,135
218,4,-0.33008,2.6055,-0.24609,1.2843,135
219,7,-0.41797,2.5234,-0.80078,0.77059,169
219,7,-0.33984,2.6035,-0.72852,0.77059,215
219,7,-0.3457,2.6543,-0.71094,0.77059,120
219,7,-0.33594,2.6055,-0.53711,1.0275,248
219,7,-0.33984,2.6484,-0.54102,1.0275,326
219,7,-0.43359,2.6758,-0.5625,1.0275,197
219,7,-0.42578,2.666,-0.36523,1.2843,149
220,13,-0.085938,2.5527,-1.0703,0,132
220,13,-0.087891,2.6445,-0.95508,0,153
220,13,0,2.7539,-0.75977,0,87
220,13,0,2.7285,-0.4668,0.25686,158
220,13,0,2.7715,-0.47852,0.25686,210
220,13,0,2.8223,-0.43945,0.25686,141
220,13,-0.16992,2.5547,-0.93555,0.51373,119
220,13,-0.25977,2.6055,-0.90039,0.51373,266
220,13,-0.26367,2.6797,-0.81445,0.51373,266
220,13,-0.17773,2.7949,-0.56445,0.51373,139
220,13,-0.25586,2.6055,-0.75586,0.77059,123
220,13,-0.25977,2.6719,-0.68164,0.77059,266
220,13,-0.26367,2.7363,-0.59375,0.77059,257
221,7,0,2.6133,-1.043,0,154
221,7,0,2.6836,-0.98047,0,142
221,7,-0.085938,2.5508,-1.0723,0.25686,122
221,7,-0.087891,2.6621,-0.9043,0.25686,274
221,7,-0.089844,2.7402,-0.80469,0.25686,257
221,7,-0.087891,2.7344,-0.65039,0.51373,176
221,7,-0.089844,2.7832,-0.63477,0.51373,171
222,1,0,2.7637,-0.72656,0.25686,108
225,2,0.089844,2.6855,-0.9707,-0.25686,122
225,2,0.18164,2.7539,-0.89648,-0.25686,113
243,7,0.17578,2.7402,-0.60742,0,156
243,7,0.089844,2.8008,-0.55664,0,175
243,7,0.089844,2.8613,-0.4707,0,86
243,7,0.085938,2.5684,-1.0313,-0.25686,134
243,7,0.17578,2.6797,-0.83594,-0.25686,317
243,7,0.089844,2.75,-0.76758,-0.25686,349
243,7,0.089844,2.8223,-0.66602,-0.25686,168
244,10,0.085938,2.6563,-0.77539,0,82
244,10,0.17578,2.7285,-0.66016,0,176
244,10,0.17773,2.7852,-0.61133,0,182
244,10,0.089844,2.8301,-0.62891,0,89
244,10,0.17578,2.6309,-0.98047,-0.51373,206
244,10,0.17773,2.6836,-0.96094,-0.51373,204
244,10,0.17383,2.6543,-0.76953,-0.25686,170
244,10,0.17578,2.7012,-0.76367,-0.25686,366
244,10,0.17773,2.7559,-0.72852,-0.25686,367
244,10,0.089844,2.8125,-0.70508,-0.25686,169
245,2,0.25977,2.6523,-0.75195,-0.25686,131
245,2,0.17578,2.7324,-0.64844,-0.25686,140
247,4,0.48633,2.4531,-0.68555,0,84
247,4,0.49414,2.4941,-0.69531,0,109
247,4,0.56641,2.4648,-0.57422,0.25686,145
247,4,0.57617,2.5117,-0.5625,0.25686,192
248,16,0.31836,2.5273,-0.066406,0,112
248,16,0.32422,2.5723,-0.078125,0,175
248,16,0.33008,2.6133,-0.11133,0,116
248,16,0.55859,2.4395,-0.48438,-1.0275,239
248,16,0.56641,2.4805,-0.50391,-1.0275,449
248,16,0.57617,2.5234,-0.50391,-1.0275,355
248,16,0.47852,2.4785,-0.35156,-0.77059,414
248,16,0.48633,2.5195,-0.36914,-0.77059,739
248,16,0.49414,2.5625,-0.37305,-0.77059,564
248,16,0.50195,2.6113,-0.3457,-0.77059,180
248,16,0.39844,2.5039,-0.26172,-0.51373,264
248,16,0.48633,2.5352,-0.24805,-0.51373,439
248,16,0.49414,2.5801,-0.22852,-0.51373,322
248,16,0.31836,2.5059,-0.33789,-0.25686,216
248,16,0.32422,2.5508,-0.33203,-0.25686,339
248,16,0.41211,2.5859,-0.31445,-0.25686,232
249,6,0.17383,2.7637,-0.039063,0.25686,191
249,6,0.17578,2.8047,-0.10547,0.25686,188
249,6,0.38477,2.418,-0.24414,-1.5412,217
249,6,0.46875,2.4531,-0.18555,-1.5412,220
249,6,0.25977,2.6836,-0.63281,-0.25686,128
249,6,0.26367,2.7324,-0.61523,-0.25686,122
251,2,0.089844,2.7988,-0.5625,0.25686,135
251,2,0.17773,2.8359,-0.29883,0.51373,147
253,4,0.17578,2.7773,-0.40625,0.25686,132
253,4,-0.3125,2.4785,-0.19922,1.2843,125
253,4,-0.31836,2.5234,-0.17773,1.2843,150
253,4,0.25977,2.7012,-0.55469,-0.25686,103
254,6,0.17383,2.6758,-0.68945,0,100
254,6,0.17578,2.7285,-0.6582,0,103
254,6,0.085938,2.6855,-0.66602,0.25686,143
254,6,0.087891,2.7441,-0.60938,0.25686,176
254,6,-0.41211,2.584,-0.33398,1.0275,187
254,6,-0.41797,2.6289,-0.32422,1.0275,144
256,12,-0.17383,2.5547,-1.0547,0,202
256,12,-0.17578,2.623,-1.002,0,286
256,12,-0.17773,2.6836,-0.96289,0,188
256,12,-0.17383,2.6816,-0.66406,0.25686,382
256,12,-0.087891,2.7305,-0.67188,0.25686,570
256,12,-0.089844,2.791,-0.60742,0.25686,399
256,12,0,2.8594,-0.49219,0.25686,130
256,12,-0.085938,2.7305,-0.44531,0.51373,229
256,12,-0.087891,2.7695,-0.48242,0.51373,360
256,12,-0.17773,2.8105,-0.48438,0.51373,251
256,12,0.3457,2.6875,-0.56836,-0.25686,116
256,12,-0.60547,0,-2.7051,-0.25686,61
257,7,-0.17578,2.5645,-1.1406,0,120
257,7,-0.089844,2.6641,-1.0273,0,118
257,7,-0.17578,2.6113,-1.0293,0.25686,249
257,7,-0.17773,2.7012,-0.91016,0.25686,253
257,7,-0.18164,2.7793,-0.80859,0.25686,122
257,7,-0.17578,2.6563,-0.91016,0.51373,150
257,7,-0.26758,2.7266,-0.8125,0.51373,145
259,1,0,2.752,-0.76563,0.25686,121
277,8,0.087891,2.7441,-0.61328,0,167
277,8,0.089844,2.7988,-0.56445,0,163
277,8,0.087891,2.6523,-0.93555,-0.51373,144
277,8,0.089844,2.6855,-0.96875,-0.51373,133
277,8,0.085938,2.6699,-0.72852,-0.25686,159
277,8,0.087891,2.7012,-0.78125,-0.25686,309
277,8,0.089844,2.748,-0.77539,-0.25686,278
277,8,0.089844,2.8008,-0.74805,-0.25686,115
278,9,0.17383,2.7188,-0.5,0,109
278,9,0.17578,2.7734,-0.44141,0,140
278,9,0.26758,2.8164,-0.39648,0,98
278,9,0.085938,2.6172,-0.89844,-0.51373,169
278,9,0.087891,2.7109,-0.74414,-0.51373,209
278,9,0.17773,2.7852,-0.60938,-0.51373,128
278,9,0.085938,2.6719,-0.72266,-0.25686,212
278,9,0.087891,2.7637,-0.51367,-0.25686,260
278,9,0.089844,2.8418,-0.28711,-0.25686,145
279,5,0.17383,2.6836,-0.66211,0,99
279,5,0.16992,2.709,-0.24414,0.25686,120
279,5,0.17383,2.7539,-0.23633,0.25686,158
279,5,0.25977,2.6953,-0.58398,-0.25686,170
279,5,0.26367,2.7461,-0.54688,-0.25686,179
283,12,0.16992,2.7188,-0.0097656,0.25686,132
283,12,0.17383,2.7637,-0.0097656,0.25686,219
283,12,0.17578,2.8047,-0.10156,0.25686,170
283,12,0.31836,2.4863,-0.46875,-0.77059,223
283,12,0.32422,2.5293,-0.4668,-0.77059,290
283,12,0.33008,2.5762,-0.45508,-0.77059,165
283,12,0.31836,2.5059,-0.33984,-0.51373,369
283,12,0.32422,2.5508,-0.33203,-0.51373,466
283,12,0.33008,2.5957,-0.32227,-0.51373,259
283,12,0.31836,2.5234,-0.17188,-0.25686,219
283,12,0.32422,2.5684,-0.15625,-0.25686,277
283,12,0.33008,2.6113,-0.14648,-0.25686,154
284,6,0.17383,2.7617,0.072266,0.25686,188
284,6,0.26367,2.7988,-0.095703,0.25686,182
284,6,0.45313,2.3652,-0.20898,-1.798,140
284,6,0.46094,2.4102,-0.19531,-1.798,218
284,6,0.46875,2.4551,-0.17969,-1.798,148
284,6,0.38477,2.4297,-0.054688,-1.5412,152
285,1,0.17383,2.748,-0.29883,0.25686,183
286,8,0.17578,2.7656,-0.48242,0,92
286,8,0.089844,2.8125,-0.49023,0,98
286,8,0.089844,2.8574,-0.49609,0,71
286,8,0.17383,2.709,-0.54883,0.25686,171
286,8,0.087891,2.7715,-0.47656,0.25686,191
286,8,0.089844,2.8242,-0.41406,0.25686,158
286,8,0.087891,2.8027,-0.21094,0.51373,163
286,8,0.089844,2.8477,-0.20508,0.51373,124
287,4,0.17383,2.7305,-0.42773,0.25686,174
287,4,0.087891,2.7949,-0.31055,0.25686,156
287,4,0.089844,2.8516,-0.16016,0.25686,100
287,4,0.17383,2.7188,-0.49414,-0.25686,145
288,8,0.089844,2.8027,-0.54688,0,112
288,8,0.18164,2.8555,-0.47266,0,96
288,8,0.17383,2.7617,-0.11523,0.25686,143
288,8,0.089844,2.8301,-0.38281,0.25686,208
288,8,0.089844,2.8789,-0.34766,0.25686,197
288,8,0.33984,2.6621,-0.47266,-0.25686,120
288,8,0.25977,2.7148,-0.47656,-0.25686,204
288,8,0.26367,2.752,-0.51758,-0.25686,157
289,8,-0.16797,2.6406,-0.43164,0.51373,149
289,8,-0.16992,2.6836,-0.43555,0.51373,215
289,8,-0.17383,2.7266,-0.44922,0.51373,130
289,8,-0.16992,2.7051,-0.27148,0.77059,220
289,8,-0.41797,2.6309,-0.30859,1.0275,220
289,8,-0.33984,2.6934,-0.23047,1.0275,174
289,8,-0.41797,2.6484,0.015625,1.2843,145
289,8,0.44727,2.7402,-0.67578,-0.25686,101
290,7,-0.3457,2.6973,-0.51758,0.25686,191
290,7,-0.33984,2.6543,-0.51172,0.51373,276
290,7,-0.3457,2.7031,-0.48633,0.51373,468
290,7,-0.35156,2.7578,-0.43164,0.51373,337
290,7,-0.33984,2.6816,-0.3418,0.77059,200
290,7,-0.3457,2.7324,-0.29102,0.77059,305
290,7,-0.35156,2.7871,-0.14844,0.77059,180
291,2,-0.087891,2.7891,-0.36133,0.25686,144
291,2,0,2.8262,-0.41406,0.25686,148
292,2,0,2.7227,-0.71094,0.25686,174
292,2,0,2.7891,-0.61719,0.25686,164
293,1,0,2.8164,-0.47461,0.25686,124
314,5,0.17383,2.6914,-0.625,0,73
314,5,0.087891,2.7227,-0.70313,0,129
314,5,0.089844,2.7695,-0.69531,0,110
314,5,0.087891,2.6367,-0.97461,-0.25686,219
314,5,0.089844,2.7148,-0.88672,-0.25686,220
315,2,0.25586,2.6699,-0.47852,0.25686,117
315,2,0.25977,2.7227,-0.42773,0.25686,157
316,7,0.25586,2.6621,-0.52344,0,79
316,7,0.25977,2.7051,-0.52734,0,88
316,7,0.25586,2.5586,-0.90234,-0.51373,114
316,7,0.25977,2.5859,-0.95313,-0.51373,116
316,7,0.25195,2.5547,-0.77148,-0.25686,127
316,7,0.33984,2.6035,-0.73047,-0.25686,224
316,7,0.25977,2.6621,-0.7168,-0.25686,263
317,12,0.48633,2.3984,-0.85547,0,99
317,12,0.49414,2.4609,-0.80664,0,166
317,12,0.50195,2.5215,-0.75977,0,139
317,12,0.33984,2.6133,-0.69531,0,87
317,12,0.48633,2.4531,-0.68555,0.25686,209
317,12,0.49414,2.5117,-0.63477,0.25686,346
317,12,0.50195,2.5625,-0.60547,0.25686,250
317,12,0.4043,2.5098,-0.50586,0.51373,110
317,12,0.49414,2.5469,-0.47266,0.51373,188
317,12,0.41797,2.6133,-0.43164,0.51373,139
317,12,0.25586,2.6055,-0.75781,-0.25686,129
317,12,0.25977,2.6504,-0.75781,-0.25686,132
318,10,0.23828,2.5,-0.44141,0,93
318,10,0.32422,2.541,-0.39844,0,251
318,10,0.24805,2.5938,-0.40039,0,269
318,10,0.33594,2.6426,-0.30078,0,123
318,10,0.32422,2.4668,-0.73242,-0.51373,230
318,10,0.33008,2.5176,-0.71484,-0.51373,251
318,10,0.23828,2.459,-0.62695,-0.25686,174
318,10,0.32422,2.5078,-0.57617,-0.25686,462
318,10,0.33008,2.5586,-0.54492,-0.25686,512
318,10,0.25195,2.6172,-0.52344,-0.25686,245
319,15,0.25977,2.7363,-0.33984,0.25686,115
319,15,0.47852,2.4766,-0.37109,-1.2843,132
319,15,0.48633,2.5195,-0.375,-1.2843,204
319,15,0.57617,2.5547,-0.30078,-1.2843,142
319,15,0.47852,2.4805,-0.33789,-1.0275,349
319,15,0.48633,2.5254,-0.33789,-1.0275,467
319,15,0.49414,2.5684,-0.33203,-1.0275,269
319,15,0.39063,2.459,-0.2832,-0.77059,156
319,15,0.39844,2.5,-0.30273,-0.77059,527
319,15,0.4043,2.543,-0.30859,-0.77059,672
319,15,0.41211,2.5859,-0.31836,-0.77059,368
319,15,0.31836,2.5176,-0.24805,-0.51373,411
319,15,0.32422,2.5566,-0.2832,-0.51373,504
319,15,0.33008,2.5977,-0.30664,-0.51373,266
319,15,0.32422,2.5664,-0.17188,-0.25686,115
320,10,0.25977,2.6816,-0.64063,0,106
320,10,0.25586,2.6855,-0.38477,0.25686,179
320,10,0.17383,2.7422,-0.34766,0.25686,276
320,10,0.17578,2.7949,-0.27344,0.25686,172
320,10,0.17383,2.75,-0.26758,0.51373,110
320,10,0.45313,2.3594,-0.26953,-1.798,189
320,10,0.46094,2.4004,-0.28906,-1.798,225
320,10,0.37695,2.3848,-0.10547,-1.5412,192
320,10,0.38477,2.4277,-0.13281,-1.5412,231
320,10,0.25977,2.6836,-0.63477,-0.25686,127
322,6,0.17383,2.7148,-0.51563,0,91
322,6,0.17578,2.7559,-0.53125,0,83
322,6,0.17578,2.7324,-0.64063,0.25686,125
322,6,0.17773,2.793,-0.57422,0.25686,141
322,6,0.33984,2.5938,-0.75977,-0.25686,116
322,6,0.25977,2.6758,-0.66211,-0.25686,154
323,4,0.087891,2.7891,-0.35156,0.25686,141
323,4,0.089844,2.8359,-0.32617,0.25686,163
323,4,0.43945,2.6816,-0.73047,-0.25686,131
323,4,0.44727,2.7266,-0.72852,-0.25686,132
328,3,0.085938,2.7402,-0.39063,0.25686,132
328,3,0.25977,2.6836,-0.63086,-0.25686,152
328,3,0.26367,2.7344,-0.60352,-0.25686,122
330,8,0.085938,2.5898,-0.97461,0,106
330,8,0.087891,2.6504,-0.93945,0,193
330,8,0,2.6953,-0.94531,0,159
330,8,0,2.5957,-0.96289,0.25686,164
330,8,0,2.6738,-0.87109,0.25686,340
330,8,0.089844,2.748,-0.77344,0.25686,306
330,8,0,2.7266,-0.68945,0.51373,199
330,8,0,2.7832,-0.64453,0.51373,173
331,4,0.087891,2.6855,-0.83008,0,105
331,4,0,2.7129,-0.89453,0,124
331,4,0,2.6973,-0.80078,0.25686,206
331,4,0,2.7578,-0.74219,0.25686,254
350,2,0,2.7227,-0.70898,-0.25686,116
350,2,0,2.7578,-0.74219,-0.25686,120
351,4,0.3457,2.7129,-0.42969,0.25686,106
351,4,0.35156,2.7539,-0.44727,0.25686,141
351,4,0.33008,2.5195,-0.70703,-0.25686,149
351,4,0.17578,2.7188,-0.70117,-0.25686,173
352,5,0.48633,2.4883,-0.54102,0.25686,184
352,5,0.49414,2.543,-0.49609,0.25686,224
352,5,0.50195,2.5977,-0.4375,0.25686,122
352,5,0.4043,2.4258,-0.82031,-0.25686,133
352,5,0.41211,2.4746,-0.81055,-0.25686,144
353,2,0.32422,2.4883,-0.6543,-0.25686,201
