Frame #,# Obj,X,Y,Z,Doppler,Intensity
135,9,0.24219,2.5469,-0.42773,0,113
135,9,0.24805,2.5938,-0.41016,0,128
135,9,0.076172,2.4395,-0.31641,1.0275,241
135,9,0.078125,2.4805,-0.34375,1.0275,260
135,9,0,2.4551,-0.17773,1.2843,146
135,9,0.078125,2.498,-0.18555,1.2843,165
135,9,0.24219,2.5215,-0.55273,-0.25686,225
135,9,0.24805,2.5605,-0.58203,-0.25686,265
135,9,0.25195,2.5996,-0.60547,-0.25686,151
136,11,0.39844,2.4902,-0.36914,0.25686,138
136,11,0.48633,2.5098,-0.43164,0.25686,166
136,11,0.49414,2.541,-0.50195,0.25686,115
136,11,0.076172,2.4355,-0.34766,-1.798,139
136,11,0,2.4766,-0.375,-1.798,127
136,11,0.076172,2.4453,-0.26953,-1.5412,197
136,11,0,2.4941,-0.24023,-1.5412,176
136,11,0,2.4453,-0.2793,-1.2843,178
136,11,0,2.4473,-0.25391,-1.0275,139
136,11,0.39063,2.3906,-0.63477,-0.25686,112
136,11,0.47852,2.4316,-0.60156,-0.25686,131
137,5,0.48633,2.4688,-0.63086,0,121
137,5,0.49414,2.5215,-0.58984,0,117
137,5,0.39844,2.4707,-0.48438,0.25686,143
137,5,0.48633,2.5059,-0.45898,0.25686,285
137,5,0.57617,2.5449,-0.375,0.25686,258
138,2,0.57617,2.502,-0.59766,0.25686,165
138,2,-0.33008,2.2598,1.3184,0.25686,89
139,12,0.32422,2.5156,-0.53906,0,130
139,12,0.33008,2.5742,-0.46484,0,130
139,12,0.31836,2.4746,-0.52148,0.25686,180
139,12,0.4043,2.5273,-0.41602,0.25686,161
139,12,0.24805,2.4844,-0.85156,-0.77059,122
139,12,0.24219,2.4492,-0.81445,-0.51373,268
139,12,0.24805,2.5195,-0.73828,-0.51373,332
139,12,0.25195,2.5859,-0.6582,-0.51373,202
139,12,0.39844,2.4355,-0.63672,-0.25686,212
139,12,0.32422,2.502,-0.60156,-0.25686,360
139,12,0.41211,2.5527,-0.51563,-0.25686,375
139,12,0.33594,2.6055,-0.53711,-0.25686,218
140,3,0.41211,2.5762,-0.38281,0,76
140,3,0.4043,2.459,-0.7168,-0.25686,148
140,3,0.49414,2.5059,-0.65234,-0.25686,174
141,6,0.076172,2.3809,-0.40625,1.2843,162
141,6,0.076172,2.4238,-0.41602,1.2843,143
141,6,0.074219,2.3516,-0.3125,1.5412,150
141,6,0.076172,2.3965,-0.30469,1.5412,282
141,6,0.076172,2.4434,-0.29492,1.5412,231
141,6,0,2.4063,-0.23047,1.798,134
142,4,0.24219,2.4941,-0.66797,0,70
142,4,0.24219,2.5391,-0.46484,0.25686,156
142,4,0.24805,2.5938,-0.4082,0.25686,129
142,4,0.076172,2.4473,-0.25391,-0.51373,175
143,16,0.33008,2.3789,-1.0898,0,191
143,16,0.33594,2.4785,-0.96484,0,254
143,16,0.25586,2.5625,-0.89063,0,134
143,16,0.24219,2.5352,-0.48633,0.25686,194
143,16,0.33008,2.4844,-0.81836,0.25686,369
143,16,0.25195,2.5449,-0.80664,0.25686,490
143,16,0.25586,2.6191,-0.70313,0.25686,267
143,16,0.33008,2.4922,-0.79492,0.51373,216
143,16,0.25195,2.5879,-0.6543,0.51373,332
143,16,0.16992,2.6582,-0.57227,0.51373,180
143,16,-0.57617,1.7598,1.877,0,103
143,16,-0.66992,1.8086,1.8633,0,137
143,16,-0.76563,1.7617,1.9336,0,75
143,16,-0.75391,1.6406,1.9805,0.25686,246
143,16,-0.76563,1.5469,2.1074,0.25686,144
143,16,-0.76563,1.2266,2.3105,0.51373,92
144,11,0.16406,2.5723,-0.55469,0,147
144,11,0.16797,2.6211,-0.5332,0,147
144,11,0.32422,2.5234,-0.50391,0.25686,134
144,11,0.24805,2.5957,-0.38672,0.25686,156
144,11,0.33008,2.4629,-0.88086,-0.51373,179
144,11,0.25195,2.5234,-0.86914,-0.51373,144
144,11,0.24219,2.4668,-0.75977,-0.25686,195
144,11,0.33008,2.5273,-0.67773,-0.25686,390
144,11,0.25195,2.5859,-0.66211,-0.25686,309
144,11,-0.75391,1.6113,2.0059,-0.51373,76
144,11,0.16406,2.5254,-0.74414,-0.25686,386
145,12,0.24219,2.498,-0.65039,0,89
145,12,0.24805,2.5293,-0.70508,0,123
145,12,0.25195,2.5391,-0.82227,0,116
145,12,0.25586,2.5664,-0.88086,0,79
145,12,0.080078,2.5527,-0.45313,0.25686,150
145,12,0.16406,2.5781,-0.53125,0.25686,265
145,12,0.25195,2.5898,-0.64648,0.25686,309
145,12,0.25586,2.6172,-0.7168,0.25686,231
145,12,0.24805,2.5723,-0.52148,0.51373,172
145,12,0.25195,2.6094,-0.5625,0.51373,262
145,12,0.25586,2.6504,-0.57813,0.51373,213
145,12,-0.76563,1.8672,1.8301,0,42
146,9,0.48633,2.4844,-0.5625,0,81
146,9,0.49414,2.5293,-0.55664,0,99
146,9,0.41797,2.5781,-0.60547,0,79
146,9,0.48633,2.5469,-0.066406,0.25686,114
146,9,0.49414,2.5859,-0.14453,0.25686,111
146,9,0.55859,2.4238,-0.55664,-0.25686,141
146,9,0.56641,2.4688,-0.55664,-0.25686,241
146,9,0.49414,2.5117,-0.63281,-0.25686,269
146,9,0.41797,2.5391,-0.75391,-0.25686,194
147,6,0.4043,2.3848,-0.93555,0,72
147,6,0.33008,2.5234,-0.68945,0,95
147,6,0.083984,2.6348,-0.49023,0,99
147,6,0.48633,2.3965,-0.86133,-0.25686,152
147,6,0.33008,2.498,-0.77734,-0.25686,180
147,6,0.083984,2.5977,-0.65625,-0.25686,181
148,4,0.41211,2.4199,-0.96289,-0.25686,102
148,4,0.33594,2.5352,-0.80664,-0.25686,113
148,4,-0.57617,1.7422,1.8945,-0.25686,52
148,4,-0.75391,1.6777,1.9512,-0.25686,57
173,7,0.16211,2.5098,-0.63281,0,112
173,7,0.16406,2.5762,-0.5332,0,152
173,7,0.16797,2.6367,-0.45703,0,91
173,7,0.16406,2.4863,-0.86133,-0.51373,138
173,7,0.16211,2.4941,-0.68945,-0.25686,229
173,7,0.16406,2.541,-0.68359,-0.25686,308
173,7,0.16797,2.5898,-0.67383,-0.25686,197
174,8,0.24219,2.5234,-0.54297,0,96
174,8,0.24805,2.5605,-0.57813,0,91
174,8,0.24219,2.5742,-0.18555,0.25686,146
174,8,0.16406,2.6016,-0.40234,0.25686,210
174,8,0.16797,2.6387,-0.44922,0.25686,177
174,8,0.16406,2.6172,-0.26953,0.51373,132
174,8,0.16211,2.5039,-0.6582,-0.25686,175
174,8,0.24805,2.5508,-0.62109,-0.25686,165
175,7,0.32422,2.5723,0.037109,0.25686,128
175,7,0.080078,2.5352,-0.26172,-1.5412,118
175,7,0.16211,2.5742,-0.27539,-1.5412,137
175,7,0,2.4648,-0.44531,-1.0275,140
175,7,0.080078,2.5059,-0.46484,-1.0275,158
175,7,0.078125,2.4922,-0.24805,-0.77059,158
175,7,0.080078,2.5371,-0.22656,-0.77059,180
176,6,0.082031,2.3633,-1.166,0,101
176,6,0.16797,2.5039,-0.94336,0,118
176,6,0.16406,2.4629,-0.92969,0.25686,216
176,6,0.16797,2.5645,-0.76563,0.25686,224
176,6,0.082031,2.5195,-0.77344,0.51373,199
176,6,0.16797,2.6055,-0.60547,0.51373,193
177,15,0.16016,2.5,-0.4707,0,102
177,15,0.16211,2.5547,-0.41016,0,195
177,15,0.16406,2.6094,-0.34766,0,184
177,15,0.16797,2.6484,-0.37891,0,112
177,15,0.4043,2.5176,-0.46875,0.25686,157
177,15,0.49414,2.5605,-0.39258,0.25686,195
177,15,0.23828,2.3164,-1.0352,-0.51373,107
177,15,0.24219,2.416,-0.91016,-0.51373,238
177,15,0.33008,2.4941,-0.78906,-0.51373,311
177,15,0.25195,2.5488,-0.79297,-0.51373,242
177,15,0.16016,2.377,-0.9082,-0.25686,212
177,15,0.24219,2.4727,-0.74609,-0.25686,473
