Frame #,# Obj,X,Y,Z,Doppler,Intensity
187,5,0.16406,2.6035,-0.38477,-0.25686,116
188,9,0.16016,2.5234,-0.32617,0,135
188,9,0.24219,2.5742,-0.19922,0,114
188,9,0.13477,2.1406,-0.18555,0.51373,148
188,9,0.13672,2.1875,-0.16797,0.51373,137
188,9,0.23828,2.4746,-0.5625,-0.51373,200
188,9,0.24219,2.5273,-0.52734,-0.51373,164
188,9,0.15625,2.4629,-0.42969,-0.25686,141
188,9,0.23828,2.5039,-0.41602,-0.25686,269
188,9,0.24219,2.5547,-0.37891,-0.25686,229
189,4,0.20508,2.1855,-0.10547,-0.25686,142
189,4,0.21094,2.2305,-0.056641,-0.25686,141
189,4,0.3125,2.3926,-0.67188,-0.25686,199
189,4,0.31836,2.4531,-0.61328,-0.25686,219
190,8,0.24219,2.5645,-0.29102,0,99
190,8,0.19727,2.0879,-0.21875,-1.2843,238
190,8,0.20117,2.1348,-0.20898,-1.2843,237
190,8,0.13281,2.1016,-0.13477,-1.0275,285
190,8,0.20117,2.1387,-0.15039,-1.0275,283
190,8,0.23828,2.457,-0.63672,-0.25686,149
190,8,0.24219,2.5293,-0.51953,-0.25686,173
190,8,0.16406,2.6074,-0.35352,-0.25686,126
193,17,0.15625,2.3457,-0.86719,0,106
193,17,0.23828,2.4141,-0.78516,0,173
193,17,0.16211,2.459,-0.80469,0,117
193,17,0.23438,2.4375,-0.52734,0.25686,211
193,17,0.16016,2.4941,-0.50586,0.25686,365
193,17,0.24219,2.5566,-0.36523,0.25686,317
193,17,0.33008,2.6074,-0.2207,0.25686,149
193,17,0.16016,2.5156,-0.38086,0.51373,211
193,17,0.16211,2.5703,-0.30273,0.51373,179
193,17,0.19727,2.0898,-0.2168,0.77059,147
193,17,0.13477,2.1367,-0.23242,0.77059,184
193,17,0.19727,2.0938,-0.1543,1.0275,157
193,17,0.13477,2.1445,-0.14063,1.0275,209
193,17,0.20117,2.1426,-0.066406,1.2843,162
193,17,0.49414,2.5566,-0.41406,-0.25686,155
193,17,0.58594,2.5156,-0.7207,-0.25686,251
193,17,0.5957,2.5117,-0.87109,-0.25686,257
194,13,0.20508,2.1777,-0.2168,0,144
194,13,0.21094,2.2227,-0.19531,0,141
194,13,0.20508,2.1875,-0.072266,0.25686,327
194,13,0.21094,2.2305,-0.041016,0.25686,326
194,13,0,2.4336,-1.5781,0.25686,152
194,13,0.20508,2.1875,0.060547,0.51373,295
194,13,0.21094,2.2285,0.10156,0.51373,306
194,13,0.21484,2.2715,0.11914,0.51373,148
194,13,0.32422,2.5664,-0.18555,-0.25686,131
194,13,0.41211,2.5508,-0.52344,-0.25686,135
194,13,0.58594,2.3945,-1.0508,-0.25686,135
194,13,0.5957,2.4199,-1.1016,-0.25686,118
194,13,0.18164,2.4609,-1.5273,0.25686,152
195,2,0.20508,2.1875,-0.019531,-1.0275,164
195,2,0.21094,2.2305,0.080078,-1.0275,141
196,2,0.12891,2.0566,-0.12891,-0.51373,181
196,2,0.19727,2.0957,-0.13477,-0.51373,188
198,11,0.31836,2.4785,-0.50781,0,130
198,11,0.24219,2.541,-0.45508,0,163
198,11,0.33008,2.5039,-0.75586,0,91
198,11,0.16016,2.4375,-0.73047,0.25686,265
198,11,0.16211,2.4414,-0.85547,0.25686,256
198,11,0.24805,2.5254,-0.7168,0.25686,178
198,11,0.16016,2.4961,-0.49219,0.51373,213
198,11,0.16211,2.541,-0.49219,0.51373,209
198,11,0.39844,2.5156,0.089844,-0.25686,121
198,11,0.32422,2.5645,0.19727,-0.25686,173
198,11,0.16797,2.6445,-0.40625,-0.25686,140
199,19,0.3125,2.4063,-0.62305,0,110
199,19,0.23828,2.4492,-0.66406,0,270
199,19,0.16211,2.4824,-0.73438,0,364
199,19,0.24805,2.5352,-0.68555,0,245
199,19,0.15625,2.4063,-0.67969,0.25686,184
199,19,0.16016,2.457,-0.66016,0.25686,581
199,19,0.16211,2.4961,-0.68555,0.25686,800
199,19,0.16406,2.5273,-0.73633,0.25686,508
199,19,0.080078,2.4902,-0.54297,0.51373,506
199,19,0.16211,2.5332,-0.5293,0.51373,748
199,19,0.16406,2.5684,-0.57422,0.51373,513
199,19,0.16797,2.5859,-0.69141,0.51373,173
199,19,0.080078,2.5742,-0.29883,0.77059,229
199,19,0.16406,2.6152,-0.29492,0.77059,193
199,19,0.46875,2.3027,-0.86523,-0.25686,146
199,19,0.32422,2.5605,-0.25977,-0.25686,188
199,19,0.33008,2.5957,-0.32422,-0.25686,188
199,19,-0.83789,1.3203,2.1777,0.51373,90
199,19,-0.54883,1.5703,1.873,-0.25686,76
200,12,0.080078,2.502,-0.48047,0,85
200,12,0.080078,2.5313,-0.55469,0,185
200,12,0.16406,2.5762,-0.53711,0,186
200,12,0.25195,2.6133,-0.53906,0,101
200,12,0,2.502,-0.49023,0.25686,123
200,12,0.080078,2.5547,-0.43359,0.25686,338
200,12,0.082031,2.5977,-0.45117,0.25686,364
200,12,0.083984,2.625,-0.53516,0.25686,190
200,12,0.080078,2.5547,-0.43945,0.51373,184
200,12,0.082031,2.5742,-0.56445,0.51373,225
200,12,0.083984,2.5762,-0.73633,0.51373,157
200,12,0.16797,2.5371,-0.85156,0.77059,102
203,3,0.16797,2.5977,-0.63867,0,104
203,3,0.16797,2.5352,-0.85742,-0.25686,167
203,3,0.16992,2.6133,-0.75391,-0.25686,185
226,7,0.082031,2.5508,-0.66211,0,126
226,7,0.083984,2.623,-0.55078,0,124
226,7,0.16406,2.3945,-1.0918,-0.51373,128
226,7,0.25195,2.4805,-0.98633,-0.51373,134
226,7,0.16406,2.4551,-0.94922,-0.25686,225
226,7,0.25195,2.5371,-0.82617,-0.25686,267
226,7,0.25586,2.5977,-0.78125,-0.25686,132
227,24,0.080078,2.5469,-0.47852,0,189
227,24,0.16406,2.5977,-0.42383,0,210
227,24,0.25195,2.6465,-0.35352,0,148
227,24,0.33008,2.6152,-0.10547,0.25686,148
227,24,0.33594,2.6563,-0.13281,0.25686,171
227,24,0.16211,2.4316,-0.88672,-1.5412,152
227,24,0.16406,2.5,-0.82227,-1.5412,150
227,24,0.080078,2.377,-0.91992,-1.2843,168
227,24,0.16211,2.4492,-0.83789,-1.2843,326
227,24,0.082031,2.5039,-0.82617,-1.2843,294
227,24,0.080078,2.3828,-0.90039,-1.0275,241
227,24,0.16211,2.4648,-0.78906,-1.0275,442
227,24,0.16406,2.5293,-0.72852,-1.0275,395
227,24,0.16797,2.5859,-0.6875,-1.0275,164
227,24,0.080078,2.4316,-0.76367,-0.77059,169
227,24,0.16211,2.502,-0.66211,-0.77059,346
227,24,0.16406,2.5605,-0.60938,-0.77059,341
227,24,0.083984,2.6172,-0.57422,-0.77059,155
227,24,0.16016,2.459,-0.65039,-0.51373,202
227,24,0.16211,2.5176,-0.59961,-0.51373,453
227,24,0.16406,2.5859,-0.49219,-0.51373,398
227,24,0.16016,2.498,-0.48633,-0.25686,231
227,24,0.16211,2.5449,-0.47461,-0.25686,509
227,24,0.16406,2.5996,-0.41406,-0.25686,436
228,10,0.24219,2.5117,-0.59375,0,63
228,10,0.24805,2.5801,-0.49023,0,79
228,10,0.25195,2.6289,-0.45898,0,94
228,10,0.16406,2.623,-0.21484,0.25686,229
228,10,0.25195,2.6582,-0.24023,0.25686,277
228,10,0.16992,2.7031,-0.29102,0.25686,141
228,10,0.16797,2.668,-0.20703,0.51373,141
228,10,0.16211,2.4785,-0.74414,-0.25686,117
228,10,0.16406,2.5469,-0.66602,-0.25686,179
228,10,0.25195,2.6074,-0.57031,-0.25686,128
230,3,0.20508,2.1875,-0.0625,1.2843,128
230,3,0.23828,2.4727,-0.57227,-0.25686,152
230,3,0.16211,2.5117,-0.62109,-0.25686,156
232,4,0.20117,2.1426,-0.099609,-1.5412,240
232,4,0.20508,2.1855,-0.089844,-1.5412,253
232,4,0.13477,2.1484,0.044922,-1.2843,157
232,4,0.13672,2.1914,0.072266,-1.2843,173
233,1,0.19727,2.0488,-0.46484,0.25686,106
235,3,0.19727,2.0801,-0.29297,0.25686,114
235,3,0.41797,2.5664,-0.65039,-0.25686,120
235,3,0.51172,2.5723,-0.74414,-0.25686,129
236,8,0.20508,2.1816,-0.15625,1.0275,154
236,8,0.26953,2.1367,-0.029297,1.2843,132
236,8,0.27539,2.1797,-0.021484,1.2843,226
236,8,0.21094,2.2324,-0.015625,1.2843,176
236,8,0.3125,2.373,-0.73828,-0.25686,223
236,8,0.39844,2.4375,-0.63086,-0.25686,209
236,8,0.50195,2.4785,-0.88867,-0.25686,160
236,8,0.51172,2.5039,-0.94531,-0.25686,166
237,8,0.20508,2.1738,0.24414,0,107
237,8,0.21094,2.2148,0.27344,0,152
237,8,0.21484,2.2559,0.29102,0,94
237,8,0.20508,2.1875,-0.0019531,-0.51373,155
237,8,0.21094,2.2324,0.0039063,-0.51373,217
237,8,0.20508,2.1855,0.10547,-0.25686,215
237,8,0.21094,2.2285,0.12305,-0.25686,301
237,8,0.21484,2.2695,0.15234,-0.25686,188
238,7,0.31836,2.5254,-0.14453,0.25686,141
238,7,0.32422,2.5723,-0.033203,0.25686,148
238,7,0.26953,2.1367,-0.048828,-1.798,174
238,7,0.19727,2.0996,-0.068359,-1.5412,139
238,7,0.20117,2.1445,-0.023438,-1.5412,207
238,7,0.19727,2.0957,-0.13477,-1.2843,167
238,7,0.13477,2.1465,-0.10938,-1.2843,187
240,6,0.16016,2.4238,-0.77148,0,128
240,6,0.24219,2.4844,-0.70117,0,143
240,6,0.16406,2.5781,-0.52539,0,96
240,6,0.16016,2.4297,-0.75195,-0.25686,148
240,6,0.24219,2.4941,-0.66406,-0.25686,171
240,6,0.24805,2.582,-0.47461,-0.25686,156
241,8,0.31836,2.4844,-0.47461,0,86
241,8,0.24219,2.5156,-0.57617,0,157
241,8,0.24805,2.5605,-0.58203,0,145
241,8,0.33594,2.6191,-0.46289,0,87
241,8,0.16211,2.5059,-0.64258,0.25686,185
241,8,0.16406,2.5703,-0.56836,0.25686,223
241,8,0.41211,2.5918,-0.25781,-0.25686,129
241,8,0.50195,2.5859,-0.49609,-0.25686,114
242,22,0.3125,2.4297,-0.52344,0,92
242,22,0.31836,2.5215,-0.19922,0,101
242,22,0.16406,2.4473,-0.9707,0,179
242,22,0.16016,2.4355,-0.73633,0.25686,176
242,22,0.16211,2.4629,-0.79492,0.25686,388
242,22,0.24805,2.5117,-0.76367,0.25686,413
242,22,0.16797,2.5898,-0.67383,0.25686,228
242,22,0.080078,2.4531,-0.68555,0.51373,428
242,22,0.16211,2.5078,-0.64063,0.51373,839
242,22,0.082031,2.5586,-0.63672,0.51373,726
242,22,0.083984,2.623,-0.54492,0.51373,277
242,22,0.080078,2.5,-0.49219,0.77059,237
242,22,0.080078,2.5469,-0.47656,0.77059,463
242,22,0.082031,2.5996,-0.4375,0.77059,385
242,22,0.39063,2.3691,-0.71484,-0.25686,172
242,22,0.39844,2.4492,-0.58008,-0.25686,168
242,22,0.4043,2.5547,-0.16992,-0.25686,146
242,22,0.33008,2.6035,-0.25195,-0.25686,154
242,22,-0.83789,1.6035,1.9785,0.25686,124
242,22,-0.92188,1.3691,2.1133,0.51373,140
242,22,-0.54883,1.5508,1.8906,-0.25686,87
242,22,-0.55859,1.4258,2.0371,-0.25686,91
243,11,0.080078,2.5391,-0.51953,0,94
243,11,0,2.5605,-0.41211,0.25686,116
243,11,0.16406,2.582,-0.50586,0.25686,155
243,11,0.41797,2.6094,-0.44727,0.25686,147
243,11,0.25195,2.5195,-0.87891,0.51373,146
243,11,0.25586,2.5527,-0.91797,0.51373,130
243,11,0.57617,2.4473,-0.79297,-0.25686,98
243,11,0.58594,2.5078,-0.74414,-0.25686,218
243,11,0.5957,2.5508,-0.74805,-0.25686,167
243,11,-0.41211,1.7891,1.8926,-0.25686,50
243,11,-0.51172,1.8164,1.9648,-0.25686,86
244,6,0.16406,2.5859,-0.49023,0,97
244,6,0.080078,2.5586,-0.41797,0.25686,156
244,6,0,2.6016,-0.43164,0.25686,161
244,6,0.25586,2.6191,-0.70313,0.25686,171
244,6,0.58594,2.4707,-0.85938,-0.25686,134
244,6,-0.41797,1.8633,1.8828,-0.25686,69
270,3,0.16406,2.3672,-1.1484,-0.25686,108
270,3,0.083984,2.5137,-0.92969,-0.25686,104
270,3,-0.92188,1.6035,1.9414,-0.25686,54
271,24,0.080078,2.5137,-0.41602,0,94
271,24,0.080078,2.5586,-0.41016,0,239
271,24,0.082031,2.6074,-0.38086,0,268
271,24,0.083984,2.6563,-0.35742,0,147
271,24,0.32422,2.5723,0.060547,0.25686,212
271,24,0.24805,2.625,-0.0058594,0.25686,263
271,24,0.33594,2.6582,-0.066406,0.25686,192
271,24,0.16016,2.3379,-1.002,-1.0275,135
271,24,0.16211,2.4375,-0.86914,-1.0275,209
271,24,0.16406,2.5098,-0.79492,-1.0275,160
271,24,0.16016,2.4316,-0.75,-0.77059,110
271,24,0.16211,2.4902,-0.70508,-0.77059,237
271,24,0.16406,2.5293,-0.72852,-0.77059,271
271,24,0.25195,2.5664,-0.73242,-0.77059,169
271,24,0.16211,2.502,-0.66211,-0.51373,382
271,24,0.16406,2.543,-0.67969,-0.51373,533
271,24,0.16797,2.5918,-0.66602,-0.51373,378
271,24,0.16992,2.6406,-0.64844,-0.51373,133
271,24,0.080078,2.5039,-0.47266,-0.25686,191
271,24,0.16211,2.5371,-0.51367,-0.25686,515
271,24,0.16406,2.5762,-0.53516,-0.25686,660
271,24,0.16797,2.623,-0.5293,-0.25686,446
271,24,0.16992,2.666,-0.53516,-0.25686,150
271,24,-0.82422,1.5625,1.959,-1.0275,81
272,15,0.24219,2.5449,-0.4375,0,136
272,15,0.24805,2.584,-0.46289,0,170
272,15,0.33594,2.6191,-0.46094,0,155
272,15,0.25586,2.6621,-0.52539,0,96
272,15,0.32422,2.5625,-0.23047,0.25686,174
272,15,0.33008,2.5977,-0.30664,0.25686,280
272,15,0.25195,2.6406,-0.39063,0.25686,317
272,15,0.25586,2.6777,-0.43555,0.25686,204
272,15,0.33008,2.5977,-0.30859,0.51373,144
272,15,0.25195,2.6387,-0.4043,0.51373,206
272,15,0.25586,2.6836,-0.40039,0.51373,162
272,15,0.24805,2.5547,-0.60156,-0.51373,144
272,15,0.16211,2.5098,-0.63281,-0.25686,172
272,15,0.24805,2.5664,-0.54883,-0.25686,202
272,15,0.25195,2.6289,-0.4668,-0.25686,134
273,7,0.3125,2.4375,-0.48438,0,138
273,7,0.31836,2.4883,-0.45703,0,194
273,7,0.32422,2.5332,-0.44727,0,121
273,7,0.31836,2.4023,-0.79297,-0.51373,159
273,7,0.39063,2.3984,-0.60938,-0.25686,258
273,7,0.31836,2.4551,-0.60352,-0.25686,344
273,7,0.4043,2.5039,-0.54102,-0.25686,195
274,7,0.24219,2.5801,-0.066406,0.25686,104
274,7,0.089844,2.4102,-1.6133,1.0275,142
274,7,0.14063,2.2363,-0.070313,1.2843,160
274,7,0.21094,2.2305,0.060547,1.5412,154
274,7,0.3125,2.373,-0.73633,-0.25686,144
274,7,0.24219,2.5781,-0.14063,-0.25686,142
274,7,0.24805,2.6074,-0.31055,-0.25686,107
275,4,0.23828,2.4844,-0.51367,0,98
275,4,0.16211,2.5586,-0.38672,0,105
275,4,0.23828,2.4609,-0.61719,-0.25686,204
275,4,0.16211,2.5332,-0.53125,-0.25686,236
