Frame #,# Obj,X,Y,Z,Doppler,Intensity
102,10,0.34375,2.1699,-0.013672,-1.0275,168
102,10,0.34961,2.2129,-0.068359,-1.0275,143
103,3,0.082031,2.627,-0.2168,0,88
103,3,0.082031,2.6348,-0.027344,0.25686,138
103,3,0.085938,2.7148,-0.22656,0.25686,132
104,6,0,2.1445,0.19531,0.25686,143
104,6,-4.3203,0,-7.6055,-0.51373,163
104,6,0.33594,2.6035,-0.54492,-0.25686,139
104,6,0.33984,2.6367,-0.5957,-0.25686,208
104,6,0.3457,2.6777,-0.61328,-0.25686,156
104,6,-3.8105,1.3633,-7.0508,-0.51373,163
105,5,0.16406,2.6289,-0.13086,0.25686,118
105,5,-0.21094,2.2246,0.17578,1.0275,129
105,5,0.24805,2.5371,-0.67578,-0.25686,115
105,5,0.25195,2.6055,-0.58398,-0.25686,131
105,5,0.42578,2.6387,-0.53125,-0.25686,140
106,7,0.082031,2.6211,-0.27734,0,104
106,7,0.083984,2.668,-0.25586,0,96
106,7,0.082031,2.6309,0.16406,0.25686,159
106,7,0.083984,2.6797,-0.0039063,0.25686,196
106,7,0.16211,2.5801,-0.19727,-0.25686,145
106,7,0.16406,2.6191,-0.26172,-0.25686,289
106,7,0.16797,2.668,-0.19336,-0.25686,248
107,10,-0.083984,2.6191,-0.56836,0,91
107,10,0,2.6816,-0.48438,0,114
107,10,0.16406,2.6074,0.35938,0.25686,145
107,10,0.083984,2.6777,-0.076172,0.25686,230
107,10,0,2.6973,-0.38477,0.25686,207
107,10,-0.16406,2.5449,-0.67383,0.51373,175
107,10,-0.16797,2.5996,-0.63672,0.51373,189
107,10,-0.082031,2.6172,-0.31445,0.77059,264
107,10,-0.083984,2.6641,-0.28906,0.77059,327
107,10,0.25195,2.6406,-0.38281,-0.25686,199
108,8,-0.085938,2.6445,-0.65234,0,123
108,8,0,2.6172,-0.57617,0.25686,145
108,8,0,2.6758,-0.51563,0.25686,260
108,8,0,2.7168,-0.53125,0.25686,189
108,8,-0.083984,2.625,-0.53516,0.51373,146
108,8,-0.085938,2.6836,-0.4707,0.51373,255
108,8,-0.085938,2.7324,-0.44336,0.51373,191
108,8,0.24219,2.4688,-0.75586,-0.25686,134
109,3,0.080078,2.4434,-0.7207,-0.25686,121
109,3,0.16211,2.5098,-0.62891,-0.25686,172
109,3,0.16406,2.5586,-0.61719,-0.25686,129
110,2,0.23828,2.4141,-0.78125,-0.25686,109
110,2,0.24219,2.4766,-0.73242,-0.25686,135
134,4,0.16016,2.5195,-0.35352,0.25686,158
134,4,0.16211,2.5605,-0.375,0.25686,269
134,4,0.16406,2.5938,-0.44922,0.25686,180
134,4,0.24219,2.4766,-0.72656,-0.25686,150
135,18,0.080078,2.5352,-0.54297,0,111
135,18,0,2.6309,-0.18164,0,264
135,18,0,2.6777,-0.11719,0,344
135,18,0,2.7246,-0.044922,0,189
135,18,0.16016,2.457,-0.6582,0.25686,166
135,18,0.16211,2.4805,-0.74219,0.25686,225
135,18,0.083984,2.6797,0.046875,0.25686,118
135,18,0.23438,2.4219,-0.59766,-1.0275,119
135,18,0.083984,2.582,-0.71484,-1.0275,161
135,18,0.082031,2.5859,-0.50781,-0.77059,261
135,18,0.083984,2.6309,-0.50781,-0.77059,347
135,18,0,2.6719,-0.5332,-0.77059,206
135,18,0.082031,2.6152,-0.33398,-0.51373,246
135,18,0.083984,2.6543,-0.375,-0.51373,351
135,18,0,2.6367,-0.070313,-0.25686,415
135,18,0,2.6738,-0.20117,-0.25686,595
135,18,0,2.7129,-0.26172,-0.25686,356
135,18,0.16992,2.6816,-0.45313,-0.77059,205
136,14,0.16211,2.5332,-0.53125,0,148
136,14,0.16406,2.5723,-0.55859,0,127
136,14,0.16016,2.4883,-0.52734,0.25686,161
136,14,0.16211,2.5332,-0.53125,0.25686,307
136,14,0.24805,2.584,-0.46094,0.25686,253
136,14,0.36328,2.2461,-0.49805,-1.2843,160
136,14,0.37109,2.2832,-0.53125,-1.2843,260
136,14,0.37695,2.3242,-0.54688,-1.2843,181
136,14,0.36328,2.2695,-0.37891,-1.0275,224
136,14,0.37109,2.3125,-0.38867,-1.0275,368
136,14,0.37695,2.3574,-0.37305,-1.0275,263
136,14,0.29102,2.2988,-0.23633,-0.77059,117
136,14,0.37109,2.3359,-0.20703,-0.77059,208
136,14,0.37695,2.3809,-0.17188,-0.77059,157
137,6,0.49023,2.1816,-0.15625,-1.5412,122
137,6,0.42773,2.2363,-0.20508,-1.5412,148
137,6,0.41992,2.2012,-0.070313,-1.2843,151
137,6,0.42773,2.2441,-0.046875,-1.2843,172
137,6,0.16211,2.3672,-1.0449,-0.25686,135
137,6,0.25586,2.6895,-0.34961,-0.25686,124
138,6,0.24805,2.6191,-0.18359,0,90
138,6,0.16211,2.5547,-0.41602,0.25686,172
138,6,0.24805,2.6094,-0.28906,0.25686,197
138,6,0.16797,2.6719,-0.13477,0.25686,130
138,6,0.24219,2.4551,-0.79688,-0.25686,176
138,6,0.24805,2.5508,-0.61914,-0.25686,176
139,15,0.082031,2.5898,-0.48438,0,243
139,15,0.083984,2.6387,-0.46289,0,283
139,15,0.085938,2.6816,-0.47656,0,145
139,15,0.080078,2.5547,-0.43359,0.25686,281
139,15,0.082031,2.6113,-0.35156,0.25686,598
139,15,0.083984,2.6602,-0.31641,0.25686,616
139,15,0.085938,2.7031,-0.32813,0.25686,297
139,15,0.080078,2.5762,-0.28125,0.51373,130
139,15,0.082031,2.6289,-0.17773,0.51373,326
139,15,0.083984,2.6758,-0.14258,0.51373,369
139,15,0,2.7188,-0.16992,0.51373,185
139,15,0.13477,2.1406,0.19141,-0.25686,149
139,15,0.13672,2.1836,0.20117,-0.25686,156
139,15,0.24219,2.4297,-0.875,-0.25686,173
139,15,0.16406,2.4609,-0.93359,-0.25686,215
140,9,0.083984,2.6523,-0.375,0,130
140,9,0,2.6875,-0.44531,0,102
140,9,0,2.6367,-0.48828,0.25686,129
140,9,-0.13672,2.1934,0.058594,0.51373,153
140,9,-0.14063,2.2363,0.080078,0.51373,168
140,9,0.17383,2.7598,0.12305,0.51373,164
140,9,-0.13672,2.1816,0.23047,0.77059,223
140,9,-0.14063,2.2266,0.22266,0.77059,235
140,9,-0.7793,0.86328,-2.5137,0.51373,126
141,3,0.24805,2.5684,-0.54688,-0.25686,151
141,3,0.33594,2.625,-0.42969,-0.25686,163
141,3,0.33984,2.6465,-0.55664,-0.25686,188
142,6,0.25195,2.6309,-0.44922,0,76
142,6,0.25586,2.6777,-0.43945,0,89
142,6,0.24219,2.5195,-0.56641,-0.25686,174
142,6,0.24805,2.5938,-0.41016,-0.25686,171
142,6,0.41797,2.5898,-0.55664,-0.25686,157
142,6,0.42578,2.6172,-0.63086,-0.25686,170
143,13,0.42578,2.5723,-0.79297,0,95
143,13,-0.16406,2.584,-0.49805,0.51373,270
143,13,-0.083984,2.6426,-0.44531,0.51373,466
143,13,-0.085938,2.6992,-0.36914,0.51373,347
143,13,-0.082031,2.627,-0.2207,0.77059,234
143,13,-0.083984,2.6699,-0.23828,0.77059,386
143,13,-0.16992,2.707,-0.25586,0.77059,280
143,13,0.24219,2.4785,-0.72266,-0.25686,154
143,13,0.24805,2.6191,-0.18164,-0.25686,199
143,13,0.33594,2.5625,-0.71484,-0.25686,245
143,13,0.42578,2.5898,-0.73242,-0.25686,311
143,13,0.43359,2.6094,-0.81836,-0.25686,214
143,13,-0.60547,1.6816,2.1133,-0.25686,121
144,9,0,2.6309,-0.71289,0,110
144,9,0,2.6816,-0.68945,0,103
144,9,-0.16992,2.5938,-0.82031,0.25686,189
144,9,-0.085938,2.6719,-0.72266,0.25686,192
144,9,-0.16992,2.6621,-0.55859,0.51373,208
144,9,-0.085938,2.7188,-0.52148,0.51373,198
144,9,0.16016,2.4043,-0.83203,-0.25686,157
144,9,0.16211,2.4883,-0.71094,-0.25686,198
144,9,0.41797,2.6035,-0.48633,-0.25686,124
150,2,0.24219,2.5664,-0.28906,0.25686,115
150,2,0.42578,2.6758,-0.29688,0.25686,138
166,3,0.16211,2.5586,-0.38867,0.25686,176
166,3,0.16406,2.5996,-0.4082,0.25686,163
166,3,0.16406,2.5059,-0.80469,-0.25686,116
167,17,0.16211,2.5176,-0.60352,0,104
167,17,0.082031,2.6191,-0.29492,0,181
167,17,0,2.6797,-0.09375,0,246
167,17,0,2.7246,-0.044922,0,187
167,17,0.23828,2.4629,-0.61523,0.25686,122
167,17,0.24219,2.543,-0.44336,0.25686,276
167,17,0.16406,2.6152,-0.29297,0.25686,320
167,17,0.16797,2.6758,-0.064453,0.25686,223
167,17,0,2.5742,-0.56836,-0.77059,175
167,17,0.083984,2.6406,-0.45313,-0.77059,206
167,17,0,2.6172,-0.32031,-0.51373,160
167,17,0.083984,2.6504,-0.39063,-0.51373,294
167,17,0.085938,2.6973,-0.37695,-0.51373,232
167,17,-0.24805,2.5859,0.45703,-0.25686,114
167,17,-0.083984,2.6758,-0.13477,-0.25686,312
167,17,0,2.7168,-0.20898,-0.25686,292
167,17,0.57617,2.1895,-1.3535,-0.25686,65
168,15,0.16016,2.4102,-0.81641,0,96
168,15,0.16211,2.4805,-0.73828,0,253
168,15,0.16406,2.5391,-0.69531,0,283
168,15,0.16797,2.5781,-0.71875,0,145
168,15,0.16016,2.4375,-0.73047,0.25686,212
168,15,0.24219,2.5156,-0.58008,0.25686,510
168,15,0.24805,2.5762,-0.50977,0.25686,565
168,15,0.16797,2.6309,-0.49023,0.25686,309
168,15,0.16211,2.5469,-0.46094,0.51373,197
168,15,0.16406,2.6055,-0.37305,0.51373,212
168,15,0.37109,2.2871,-0.51367,-1.2843,147
168,15,0,2.5898,-0.50195,-0.51373,233
168,15,0,2.6211,-0.56055,-0.51373,175
168,15,0,2.6328,-0.13867,-0.25686,183
168,15,-0.083984,2.6738,-0.18359,-0.25686,150
169,8,0.33008,2.4863,-0.8125,0,101
169,8,0.25195,2.543,-0.81055,0,91
169,8,0.24219,2.4707,-0.74609,0.25686,162
169,8,0.24805,2.543,-0.65039,0.25686,235
169,8,0.25195,2.6094,-0.55859,0.25686,220
169,8,0.33984,2.6934,-0.24219,0.25686,157
169,8,0.41211,2.1426,-0.26367,-1.5412,119
169,8,0.34375,2.166,-0.15234,-1.2843,120
170,12,0.080078,2.582,-0.22852,0,75
170,12,0.16406,2.625,-0.17969,0,151
170,12,0.16797,2.6719,-0.15625,0,141
170,12,0.25586,2.707,-0.18945,0,87
170,12,0.080078,2.5605,-0.40625,0.25686,138
170,12,0.082031,2.6016,-0.41992,0.25686,137
170,12,0.33984,2.6992,-0.16602,0.25686,146
170,12,0.3457,2.7383,-0.23047,0.25686,189
170,12,0.16406,2.5723,-0.56055,-0.51373,147
170,12,0.16211,2.5332,-0.53125,-0.25686,216
170,12,0.16406,2.5938,-0.44336,-0.25686,354
170,12,0.16797,2.6504,-0.36719,-0.25686,267
171,6,0.16797,2.6582,-0.30469,0,103
171,6,0.16406,2.6191,-0.25391,0.25686,255
171,6,0.16797,2.6641,-0.24023,0.25686,249
171,6,0.24219,2.5195,-0.56641,-0.25686,165
171,6,0.24805,2.5664,-0.55859,-0.25686,150
171,6,-0.74219,1.3008,2.1719,-0.25686,76
172,10,0.082031,2.625,-0.24414,0.25686,115
172,10,0.083984,2.6777,-0.12305,0.25686,165
172,10,0,2.7246,-0.0019531,0.25686,137
172,10,-0.13672,2.1855,0.18359,0.77059,170
172,10,-0.21094,2.2246,0.18359,0.77059,133
172,10,-0.20508,2.1641,0.32031,1.0275,168
172,10,-0.21094,2.2109,0.29688,1.0275,149
172,10,0.16211,2.459,-0.80469,-0.25686,151
172,10,0.16406,2.5469,-0.66211,-0.25686,153
172,10,0.16797,2.6387,-0.44531,-0.25686,98
173,5,0.25586,2.6855,-0.38477,0,153
173,5,0.25977,2.7383,-0.32227,0,155
173,5,0.25195,2.6484,-0.32617,-0.25686,212
173,5,0.33984,2.6465,-0.55469,-0.25686,309
173,5,0.43359,2.6719,-0.58594,-0.25686,259
174,9,0.16211,2.5879,-0.050781,0,96
174,9,0.16406,2.6289,-0.10352,0,161
174,9,0.16797,2.6641,-0.25391,0,120
174,9,0.16406,2.6309,-0.064453,0.25686,201
174,9,-0.44531,2.332,0.025391,0.51373,164
174,9,0.24805,2.5742,-0.51172,-0.51373,153
174,9,0.16211,2.5664,-0.33398,-0.25686,289
174,9,0.16406,2.6113,-0.32227,-0.25686,427
174,9,0.25195,2.6426,-0.38281,-0.25686,298
175,12,0.16211,2.5879,-0.013672,0.25686,149
175,12,0,2.627,-0.22852,0.25686,302
175,12,-0.083984,2.6621,-0.30078,0.25686,375
175,12,-0.16992,2.7129,-0.18359,0.25686,213
175,12,-0.082031,2.6211,-0.28125,0.51373,318
175,12,-0.16797,2.6602,-0.2832,0.51373,412
175,12,-0.16992,2.7129,-0.19922,0.51373,230
175,12,-0.083984,2.6719,-0.19727,0.77059,172
175,12,0.24219,2.582,0.042969,-0.25686,190
175,12,0.24805,2.625,0.017578,-0.25686,311
175,12,0.25195,2.668,0.044922,-0.25686,177
175,12,-0.72852,0,2.5742,-0.25686,97
176,9,0.24805,2.6191,0.18945,0.25686,124
176,9,-0.25586,2.5,-1.0527,0.25686,188
176,9,-0.16992,2.6543,-0.58984,0.51373,201
176,9,-0.17383,2.7051,-0.56641,0.51373,149
176,9,0.16211,2.5605,-0.37695,-0.25686,209
176,9,0.16406,2.6309,-0.0625,-0.25686,216
176,9,0.16797,2.666,-0.23047,-0.25686,163
176,9,0.42578,2.6563,-0.43359,-0.25686,179
176,9,0.68164,2.4629,0.94531,0.25686,96
177,4,0.24805,2.5918,-0.41992,-0.25686,108
177,4,0.41797,2.5703,-0.63672,-0.25686,199
177,4,0.51172,2.5879,-0.68164,-0.25686,199
177,4,-0.51172,1.4238,2.2656,-0.25686,103
178,4,0,2.5664,-0.91797,0,129
178,4,0,2.6406,-0.83398,0,114
178,4,-0.16992,2.4844,-1.1074,0.25686,161
178,4,-0.085938,2.6309,-0.85742,0.25686,147
179,2,0.16016,2.5,-0.47266,0.25686,156
179,2,0.16211,2.5469,-0.46094,0.25686,149
180,5,0,2.625,-0.73047,0,128
180,5,0,2.7012,-0.61133,0,95
180,5,0,2.5234,-0.9043,-0.25686,178
180,5,0,2.5566,-0.94336,-0.25686,248
180,5,0,2.6309,-0.86523,-0.25686,173
183,1,0.33984,2.6875,-0.29102,0.25686,143
200,10,-0.082031,2.623,-0.25391,0,109
200,10,0,2.6719,-0.23242,0,203
200,10,-0.085938,2.7109,-0.26172,0,163
200,10,0,2.75,-0.32617,0,70
200,10,0,2.6328,-0.50781,-0.51373,170
200,10,0,2.6563,-0.60352,-0.51373,171
200,10,0,2.6094,-0.38086,-0.25686,211
200,10,0,2.6484,-0.41016,-0.25686,408
200,10,0,2.6895,-0.44141,-0.25686,344
200,10,0,2.7148,-0.54883,-0.25686,149
201,8,0.16211,2.5645,-0.3457,0.25686,167
201,8,0.16406,2.627,-0.15625,0.25686,193
201,8,0.16797,2.6758,0.019531,0.25686,148
201,8,0,2.5938,-0.47852,-0.51373,198
201,8,0,2.6367,-0.48047,-0.51373,160
201,8,0.16211,2.5313,-0.54297,-0.25686,159
201,8,0.082031,2.5957,-0.45703,-0.25686,247
201,8,0.083984,2.6504,-0.39844,-0.25686,219
202,11,0.080078,2.5703,-0.33984,0,151
202,11,0.082031,2.6191,-0.29688,0,232
202,11,0,2.668,-0.25977,0,165
202,11,0.37109,2.2559,-0.63867,-0.77059,147
202,11,0.37695,2.3086,-0.61133,-0.77059,144
202,11,0.080078,2.5215,-0.5957,-0.51373,254
202,11,0,2.5742,-0.57617,-0.51373,375
202,11,0,2.6309,-0.51758,-0.51373,237
202,11,0,2.5469,-0.48828,-0.25686,335
202,11,0,2.5996,-0.44141,-0.25686,496
202,11,0,2.6602,-0.33984,-0.25686,304
203,10,0.16211,2.5723,-0.28906,0.25686,140
203,10,0.42773,2.2207,-0.33203,-1.0275,174
203,10,0.36328,2.2832,-0.27734,-1.0275,133
203,10,0.35742,2.25,-0.18945,-0.77059,229
203,10,0.36328,2.2949,-0.16992,-0.77059,182
203,10,0,3.6465,0.12695,-0.51373,211
203,10,0.11523,3.6875,0.16016,-0.51373,213
203,10,0.11719,3.7754,0.13086,-0.51373,159
203,10,0.16211,2.502,-0.66211,-0.25686,213
203,10,0.16406,2.5664,-0.58398,-0.25686,189
204,6,0.16211,2.4844,-0.72266,0,95
204,6,0.16211,2.5645,-0.34961,0.25686,195
204,6,0.16406,2.6133,-0.3125,0.25686,205
204,6,0.16016,2.4277,-0.76367,-0.25686,134
204,6,0.16211,2.4668,-0.7832,-0.25686,242
204,6,0.16406,2.4824,-0.87305,-0.25686,184
206,24,-0.068359,2.1973,0.027344,0,156
206,24,-0.070313,2.2402,0.044922,0,133
206,24,0,2.623,-0.55859,0,126
206,24,-4.5488,0,-7.1113,0,73
206,24,-4.5742,0,-7.2207,0,102
206,24,-4.5977,0,-7.2344,0,58
206,24,-0.13477,2.1445,0.1582,0.25686,154
206,24,-0.13672,2.1875,0.17188,0.25686,316
206,24,-0.070313,2.2305,0.20898,0.25686,273
206,24,0.082031,2.6211,-0.2793,0.25686,276
206,24,0.083984,2.6602,-0.33008,0.25686,408
206,24,0,2.6875,-0.45313,0.25686,313
206,24,-0.13477,2.125,0.32422,0.51373,163
206,24,-0.13672,2.166,0.34766,0.51373,264
206,24,-0.14063,2.2031,0.38672,0.51373,224
206,24,0.083984,2.6738,-0.18945,0.51373,328
206,24,0,2.709,-0.29297,0.51373,303
206,24,-4.5488,0,-7.8984,-0.25686,112
206,24,-4.5742,0,-7.9551,-0.25686,162
206,24,0.50586,3.1816,7.418,0,66
206,24,-1.7793,7.9082,0.62695,0,86
206,24,0.51172,3.7598,7.2402,0,51
206,24,0.50586,4.2852,6.8398,-0.25686,106
206,24,0.50781,4.6523,6.6484,-0.25686,137
207,9,-0.34961,2.2109,0.12109,1.0275,146
207,9,-0.35742,2.2559,0.097656,1.0275,168
207,9,-0.34961,2.2012,0.24609,1.2843,184
207,9,-0.35742,2.2461,0.23438,1.2843,212
207,9,0.16016,2.457,-0.65625,-0.25686,161
207,9,0.24219,2.502,-0.64063,-0.25686,257
207,9,0.24805,2.5645,-0.56641,-0.25686,220
207,9,0.33594,2.6387,-0.33594,-0.25686,159
207,9,0.42578,2.6777,-0.26367,-0.25686,145
208,20,0.16211,2.5859,-0.091797,0,115
208,20,0.16406,2.6328,0.011719,0,136
208,20,0.16211,2.5879,0.044922,0.25686,179
208,20,0.16406,2.6309,0.066406,0.25686,246
208,20,0.083984,2.6777,-0.095703,0.25686,154
208,20,-0.37109,2.3359,-0.19336,0.51373,245
208,20,-0.37695,2.3809,-0.18945,0.51373,229
208,20,-0.36328,2.3008,-0.017578,0.77059,258
208,20,-0.37109,2.3438,-0.037109,0.77059,568
208,20,-0.37695,2.3867,-0.039063,0.77059,522
208,20,-0.38477,2.4316,-0.015625,0.77059,188
208,20,-0.4375,2.2832,0.15039,1.0275,183
208,20,-0.37109,2.3418,0.12305,1.0275,394
208,20,-0.45313,2.373,0.095703,1.0275,357
208,20,0.24219,2.5566,-0.36133,-0.51373,127
208,20,0.24805,2.6094,-0.28125,-0.51373,169
208,20,0.23828,2.5195,-0.30469,-0.25686,119
208,20,0.24219,2.5703,-0.24609,-0.25686,359
208,20,0.24805,2.6191,-0.17969,-0.25686,459
208,20,0.16797,2.6641,-0.25586,-0.25686,238
209,10,0.080078,2.5352,-0.53906,0.25686,135
209,10,0,2.5977,-0.45117,0.25686,221
209,10,0.083984,2.6563,-0.34766,0.25686,263
209,10,0.25586,2.707,-0.17383,0.25686,166
209,10,-0.082031,2.6152,-0.32422,0.51373,225
209,10,-0.083984,2.666,-0.26953,0.51373,216
209,10,0.24219,2.4531,-0.80469,-0.25686,154
209,10,0.33008,2.5195,-0.70313,-0.25686,176
209,10,0.41797,2.5762,-0.61133,-0.25686,258
209,10,0.42578,2.6094,-0.6582,-0.25686,240
210,14,0,2.5762,-0.5625,0,205
210,14,0,2.6191,-0.57422,0,360
210,14,0,2.6563,-0.61133,0,291
210,14,0.085938,2.6934,-0.63672,0,121
210,14,-0.16406,2.6152,-0.30078,0.25686,259
210,14,-0.083984,2.6602,-0.32617,0.25686,478
210,14,-0.16992,2.707,-0.25781,0.25686,348
210,14,-0.083984,2.6719,-0.20508,0.51373,249
210,14,-0.16992,2.7129,-0.17773,0.51373,190
210,14,0.33008,2.5234,-0.69336,-0.25686,182
210,14,0.41797,2.5762,-0.60938,-0.25686,269
210,14,0.42578,2.6172,-0.62695,-0.25686,266
210,14,0.3457,2.6504,-0.7207,-0.25686,177
210,14,-0.69141,0.97656,2.4961,-0.25686,106
211,5,0.080078,2.5039,-0.46875,0,94
211,5,0.080078,2.5566,-0.42188,0,95
211,5,0.16016,2.4844,-0.54492,-0.25686,174
211,5,0.16211,2.541,-0.48633,-0.25686,196
211,5,0.41797,2.5313,-0.77539,-0.25686,137
213,4,0.23828,2.3848,-0.87109,-0.25686,112
213,4,0.24219,2.4434,-0.83398,-0.25686,103
213,4,-0.63672,1.4805,1.9746,-0.25686,62
213,4,-0.64844,1.5645,1.9648,-0.25686,62
232,6,0.16016,2.5098,-0.42188,0.25686,109
232,6,0.16211,2.5566,-0.40625,0.25686,189
232,6,0.082031,2.6133,-0.35156,0.25686,200
232,6,0,2.6719,-0.22656,0.25686,171
232,6,0.082031,2.5391,-0.70703,-0.25686,149
232,6,0,2.6289,-0.52344,-0.25686,172
233,14,0.080078,2.5313,-0.55859,0,99
233,14,0,2.6113,-0.36328,0,186
233,14,0,2.6699,-0.24805,0,216
233,14,0,2.7188,-0.19336,0,128
233,14,0.16016,2.4727,-0.60352,0.25686,132
233,14,0.16211,2.543,-0.48438,0.25686,197
233,14,0.16406,2.6152,-0.29688,0.25686,159
233,14,0.15625,2.3828,-0.75781,-1.0275,102
233,14,0,2.5977,-0.45313,-0.51373,257
233,14,0,2.6289,-0.52148,-0.51373,360
233,14,0,2.6758,-0.51953,-0.51373,236
233,14,0,2.627,-0.23828,-0.25686,327
233,14,0,2.6582,-0.34961,-0.25686,456
233,14,0,2.7012,-0.35938,-0.25686,266
234,5,0.16016,2.4844,-0.55273,0.25686,132
234,5,0.16211,2.5254,-0.5625,0.25686,208
234,5,0.16406,2.5566,-0.62695,0.25686,127
234,5,0.16211,2.4531,-0.82617,-0.25686,167
234,5,0.16406,2.5371,-0.70313,-0.25686,184
235,8,0.16211,2.5762,-0.24805,0.25686,157
235,8,0.16406,2.623,-0.22461,0.25686,193
235,8,0.42773,2.2227,-0.31055,-0.77059,185
235,8,0.11328,3.6387,0.24609,-0.51373,252
235,8,0.11523,3.6855,0.19531,-0.51373,255
235,8,0.16406,2.5781,-0.52734,-0.25686,150
235,8,0,3.627,0.39648,-0.25686,229
235,8,0.11523,3.668,0.40625,-0.25686,228
236,4,0.41211,2.1563,-0.095703,-1.0275,180
236,4,0.41992,2.2012,-0.070313,-1.0275,187
236,4,0.41211,2.1582,0.011719,-0.77059,122
236,4,0.41992,2.2012,0.056641,-0.77059,126
237,8,0.16016,2.502,-0.46289,0.25686,172
237,8,0.16211,2.5527,-0.42969,0.25686,335
237,8,0.16406,2.6035,-0.38086,0.25686,281
237,8,0.083984,2.6602,-0.32422,0.25686,128
237,8,0.24219,2.4199,-0.89648,-0.51373,128
237,8,0.16016,2.4199,-0.78711,-0.25686,205
237,8,0.24219,2.4688,-0.75586,-0.25686,368
237,8,0.24805,2.5176,-0.74609,-0.25686,282
238,17,0.082031,2.5566,-0.63867,0,105
238,17,0.083984,2.625,-0.53711,0,193
238,17,0.085938,2.6953,-0.39258,0,206
238,17,0.16211,2.5527,-0.42383,0.25686,218
238,17,-0.083984,2.6523,-0.37695,0.25686,275
238,17,0,2.7188,-0.17578,0.25686,335
238,17,-0.068359,2.1816,0.25,0.51373,218
238,17,-0.070313,2.2266,0.24023,0.51373,292
238,17,-0.072266,2.2734,0.22461,0.51373,165
238,17,-0.083984,2.6777,-0.083984,0.51373,264
238,17,0,2.7246,0.0039063,0.51373,215
238,17,-0.13672,2.1523,0.41992,0.77059,153
238,17,-0.14063,2.2012,0.39648,0.77059,212
238,17,0.23828,2.416,-0.77539,-0.25686,193
238,17,0.16211,2.4707,-0.77148,-0.25686,323
238,17,0.24805,2.543,-0.6543,-0.25686,285
238,17,0.16797,2.6133,-0.57813,-0.25686,182
239,4,-0.34961,2.2051,0.20508,1.0275,112
239,4,-0.35742,2.25,0.17969,1.0275,182
239,4,-0.36328,2.2949,0.16797,1.0275,143
239,4,0.42578,2.6328,-0.56055,-0.25686,177
240,10,0.083984,2.6797,-0.070313,0.25686,141
240,10,-0.37695,2.3828,-0.13672,0.77059,246
