Frame #,# Obj,X,Y,Z,Doppler,Intensity
126,23,0.16016,2.4766,-0.58594,0.25686,135
126,23,0.14844,2.332,-0.41992,0.51373,196
126,23,0.15039,2.375,-0.42773,0.51373,678
126,23,0.1543,2.4199,-0.42578,0.51373,946
126,23,0.15625,2.4648,-0.41797,0.51373,575
126,23,0.16016,2.5117,-0.40234,0.51373,140
126,23,0.076172,2.3789,-0.42773,0.77059,310
126,23,0.076172,2.4219,-0.43164,0.77059,448
126,23,0.15625,2.4746,-0.36133,0.77059,290
126,23,0,2.4375,-0.33984,1.0275,136
126,23,0,2.5898,-1.3086,-0.77059,143
126,23,0,2.5977,-1.3867,-0.77059,226
126,23,0,2.6641,-1.3535,-0.77059,159
126,23,0,2.6836,-1.2129,-0.51373,180
126,23,-0.79688,1.0879,2.1621,0.25686,80
126,23,-0.79688,0.52148,2.3652,0.51373,73
127,4,0.38477,2.4199,-0.24023,0,108
127,4,0.30273,2.3672,-0.38477,-0.25686,184
127,4,0.30859,2.4102,-0.39648,-0.25686,294
127,4,0.39063,2.4512,-0.33594,-0.25686,199
128,14,0.22266,2.3633,-0.0058594,0,179
128,14,0.22656,2.4063,-0.035156,0,484
128,14,0.23047,2.4512,-0.03125,0,529
128,14,0.23438,2.4941,-0.0078125,0,242
128,14,0.15039,2.3887,-0.34375,-0.77059,149
128,14,0.1543,2.4238,-0.39258,-0.77059,163
128,14,0.22266,2.3477,-0.27539,-0.51373,246
128,14,0.22656,2.3867,-0.30273,-0.51373,689
128,14,0.23047,2.4316,-0.30273,-0.51373,751
128,14,0.23438,2.4766,-0.29297,-0.51373,321
128,14,0.22266,2.3574,-0.16406,-0.25686,355
128,14,0.22656,2.4004,-0.18164,-0.25686,968
128,14,0.23047,2.4434,-0.17773,-0.25686,1053
128,14,0.23438,2.4883,-0.16016,-0.25686,469
129,20,0.15039,2.3027,-0.7207,0,96
129,20,0.1543,2.3125,-0.82813,0,118
129,20,0.076172,2.3652,-0.49219,0.25686,221
129,20,0.076172,2.4063,-0.51367,0.25686,241
129,20,0.22656,2.3379,-0.57031,0.77059,250
129,20,0.23047,2.3906,-0.53516,0.77059,274
129,20,0.23438,2.459,-0.42188,0.77059,130
129,20,0.15039,2.3828,-0.37695,1.0275,183
129,20,0.23047,2.4297,-0.32227,1.0275,195
129,20,0.072266,2.3145,-0.24805,-1.0275,250
129,20,0.074219,2.3594,-0.25195,-1.0275,536
129,20,0.076172,2.4043,-0.24805,-1.0275,483
129,20,0.1543,2.4434,-0.24805,-1.0275,172
129,20,0.072266,2.3262,-0.099609,-0.77059,272
129,20,0.074219,2.3691,-0.11523,-0.77059,614
129,20,0.076172,2.4141,-0.11133,-0.77059,579
129,20,0.076172,2.459,-0.078125,-0.77059,227
129,20,0.074219,2.373,0.0019531,-0.51373,204
129,20,0.076172,2.416,0,-0.51373,204
129,20,-0.70508,1.0547,2.1602,0.77059,69
130,17,-0.074219,2.3594,-0.24609,0,115
130,17,-0.076172,2.4023,-0.25391,0,434
130,17,-0.076172,2.4453,-0.26563,0,594
130,17,0,2.4941,-0.24023,0,352
130,17,0.072266,2.2949,-0.39453,-0.77059,149
130,17,0.14648,2.3086,-0.2793,-0.51373,244
130,17,0.074219,2.3477,-0.33594,-0.51373,194
130,17,-0.076172,2.3496,-0.56445,-0.51373,353
130,17,-0.076172,2.3965,-0.55273,-0.51373,509
130,17,-0.078125,2.4434,-0.54883,-0.51373,301
130,17,0.072266,2.3203,-0.18945,-0.25686,116
130,17,-0.074219,2.3398,-0.39453,-0.25686,217
130,17,-0.076172,2.3809,-0.40625,-0.25686,837
130,17,-0.076172,2.4277,-0.40039,-0.25686,1144
130,17,-0.078125,2.4746,-0.38086,-0.25686,643
130,17,0,3.6797,0.30273,-0.25686,220
130,17,0,3.7734,0.23438,-0.25686,189
131,25,-0.074219,2.3652,-0.17969,0,142
131,25,-0.15039,2.4121,-0.064453,0,234
131,25,-0.1543,2.4551,0.089844,0,172
131,25,0.14648,2.2637,-0.52539,0.25686,193
131,25,0.074219,2.2969,-0.5957,0.25686,138
131,25,0.33789,3.584,0.17773,0.25686,245
131,25,0.22852,3.6406,0.044922,0.25686,266
131,25,0.072266,2.2559,-0.36133,0.51373,206
131,25,0.072266,2.2988,-0.36523,0.51373,333
131,25,0.074219,2.3418,-0.37891,0.51373,234
131,25,0.22461,3.5781,0.36914,0.51373,383
131,25,0.22852,3.625,0.33594,0.51373,418
131,25,0.11523,3.6738,0.33984,0.51373,249
131,25,0.23438,3.7188,0.26367,0.51373,219
131,25,0.23633,3.7715,0.11523,0.51373,221
131,25,0.072266,2.3223,-0.17773,0.77059,181
131,25,0.11328,3.5566,0.57617,0.77059,204
131,25,0.22852,3.5918,0.59961,0.77059,226
131,25,-0.076172,2.4023,-0.24805,-0.51373,242
131,25,0.1543,2.4453,-0.24414,-0.51373,258
131,25,0.23438,2.4805,-0.26563,-0.51373,235
131,25,-0.074219,2.3574,-0.26953,-0.25686,228
131,25,-0.076172,2.4102,-0.17969,-0.25686,421
131,25,-0.076172,2.4609,0.0058594,-0.25686,328
131,25,0.15625,2.4961,-0.13086,-0.25686,218
132,15,-0.074219,2.3711,-0.083984,0,184
132,15,-0.076172,2.4121,-0.13086,0,182
132,15,0.074219,2.334,-0.42969,1.0275,133
132,15,0.22266,2.3613,-0.066406,-1.0275,148
132,15,0.22656,2.4063,-0.068359,-1.0275,208
132,15,0,2.3066,-0.55859,-0.77059,155
132,15,0,2.3613,-0.51367,-0.77059,176
132,15,0,2.3184,-0.22852,-0.51373,196
132,15,0.074219,2.3613,-0.22266,-0.51373,535
132,15,0.076172,2.4063,-0.20898,-0.51373,576
132,15,0,2.4531,-0.20313,-0.51373,266
132,15,0,2.3262,-0.12305,-0.25686,191
132,15,0,2.3691,-0.125,-0.25686,496
132,15,0,2.4141,-0.12109,-0.25686,506
132,15,0,2.459,-0.11719,-0.25686,209
133,9,0.22656,2.3691,-0.42578,0,168
133,9,0.23047,2.4063,-0.45898,0,195
133,9,0.15625,2.4414,-0.53906,0,99
133,9,0.22656,2.3906,-0.2832,0.25686,359
133,9,0.23047,2.4336,-0.29492,0.25686,418
133,9,0.15625,2.4746,-0.35742,0.25686,215
133,9,0.15039,2.4043,-0.19141,0.51373,159
133,9,0.23047,2.4453,-0.14844,0.51373,193
133,9,0.16406,2.6152,-0.29297,-0.25686,162
134,2,0.30273,2.3789,-0.30273,-0.25686,144
134,2,0.30859,2.4238,-0.29883,-0.25686,150
135,17,0,3.8223,0.10938,0,106
135,17,0,3.7637,0.35156,0.25686,217
135,17,0,3.8047,0.38672,0.25686,197
135,17,0.074219,2.3496,-0.33008,-1.0275,240
135,17,0.15039,2.3906,-0.33008,-1.0275,296
135,17,0.076172,2.4434,-0.29492,-1.0275,155
135,17,0.072266,2.3184,-0.21094,-0.77059,191
135,17,0.074219,2.3613,-0.22656,-0.77059,639
135,17,0.076172,2.4063,-0.22656,-0.77059,828
135,17,0.076172,2.4512,-0.21484,-0.77059,463
135,17,0.072266,2.3262,-0.10156,-0.51373,160
135,17,0.14844,2.3652,-0.11328,-0.51373,548
135,17,0.076172,2.4141,-0.11523,-0.51373,729
135,17,0.076172,2.457,-0.11523,-0.51373,433
135,17,0.14844,2.3691,-0.048828,-0.25686,125
135,17,0.15039,2.4121,-0.076172,-0.25686,196
135,17,0.1543,2.4551,-0.082031,-0.25686,130
136,19,0,2.3047,-0.57031,0,151
136,19,0,2.3379,-0.61523,0,375
136,19,0.076172,2.3848,-0.60547,0,398
136,19,0.078125,2.4297,-0.60742,0,194
136,19,0,2.3398,-0.40039,0.25686,279
136,19,0,2.377,-0.43555,0.25686,711
136,19,0.076172,2.4258,-0.41406,0.25686,759
136,19,0,2.4688,-0.42773,0.25686,376
136,19,0,2.3574,-0.27539,0.51373,189
136,19,0,2.3984,-0.29688,0.51373,470
136,19,0,2.4434,-0.30273,0.51373,489
136,19,0,2.4844,-0.31836,0.51373,231
136,19,0.22656,2.3379,-0.57227,0.77059,211
136,19,0.23047,2.3828,-0.57617,0.77059,305
136,19,0.23438,2.4355,-0.53516,0.77059,192
136,19,0.15039,2.3867,-0.35547,1.0275,186
136,19,0.1543,2.4277,-0.37109,1.0275,261
136,19,0.15625,2.4766,-0.34961,1.0275,154
136,19,-0.62695,0.75781,2.3047,0.77059,101
137,4,-0.076172,2.4023,-0.25781,0,129
137,4,-0.076172,2.4512,-0.20508,0,135
137,4,-0.076172,2.3867,-0.37109,-0.25686,250
137,4,-0.076172,2.4375,-0.33203,-0.25686,264
138,16,-0.074219,2.373,-0.011719,0,214
138,16,-0.076172,2.416,-0.0078125,0,351
138,16,-0.076172,2.4609,0.013672,0,237
138,16,0.16797,2.6738,-0.097656,0.25686,149
138,16,0.15039,2.3867,-0.35352,-1.0275,186
138,16,0.23047,2.4258,-0.34961,-1.0275,181
138,16,0.22656,2.4004,-0.16016,-0.77059,336
138,16,0.23047,2.4434,-0.19336,-0.77059,365
138,16,0.15625,2.4922,-0.19922,-0.77059,156
138,16,-0.074219,2.3242,-0.47852,-0.51373,238
138,16,-0.15039,2.3359,-0.60547,-0.51373,307
138,16,-0.23047,2.2949,-0.85742,-0.51373,164
138,16,-0.074219,2.3633,-0.20898,-0.25686,416
138,16,-0.076172,2.4082,-0.20313,-0.25686,642
138,16,-0.076172,2.4531,-0.19336,-0.25686,408
138,16,-1.0762,0.53906,2.1465,-0.51373,98
139,8,0.076172,2.332,-0.63477,0.51373,135
139,8,0.076172,2.3633,-0.50586,0.77059,167
139,8,0.076172,2.4043,-0.52148,0.77059,152
139,8,0.14844,2.3652,-0.125,-1.0275,159
139,8,0.14648,2.3242,-0.041016,-0.77059,128
139,8,0.074219,2.3691,-0.10156,-0.77059,197
139,8,0.076172,2.4121,-0.14063,-0.77059,126
139,8,0.074219,2.3711,-0.060547,-0.51373,132
140,3,0.076172,2.4004,-0.2832,0.25686,120
140,3,0.076172,2.4414,-0.30078,0.25686,173
140,3,0.1543,2.4297,-0.35938,-0.25686,123
141,18,0.37109,2.334,-0.22852,0,85
141,18,0.37695,2.377,-0.22852,0,195
141,18,0.46094,2.4063,-0.23438,0,183
141,18,0.14063,2.2207,-0.27344,0.25686,137
141,18,0.21484,2.2617,-0.24414,0.25686,141
141,18,0.080078,2.5176,-0.61328,0.25686,209
141,18,0.082031,2.5664,-0.59766,0.25686,204
141,18,-0.076172,2.416,0.054688,-0.51373,227
141,18,-0.076172,2.459,0.052734,-0.51373,219
141,18,0.44531,2.2949,-0.4082,-0.25686,133
141,18,0.45313,2.334,-0.43164,-0.25686,313
141,18,0.46094,2.373,-0.46094,-0.25686,290
141,18,0.34961,3.6914,0.45313,-0.25686,207
141,18,0.60352,1.959,-1.2813,-0.51373,116
141,18,0.69141,1.8398,-1.4805,-0.51373,110
141,18,-0.29688,2.0078,1.2305,-0.25686,81
141,18,-0.30273,2.0977,1.1641,-0.25686,197
141,18,-0.30859,2.1543,1.1504,-0.25686,191
142,11,0,3.7695,-0.26758,0,99
142,11,0,3.6465,-0.10547,0.25686,206
142,11,0.11523,3.6895,-0.013672,0.25686,173
142,11,0,3.7754,0.17578,0.25686,204
142,11,-0.11914,3.8164,0.19922,0.25686,175
142,11,0.072266,2.3203,-0.19727,-0.77059,157
142,11,0.14844,2.3613,-0.19141,-0.77059,302
142,11,0.15039,2.4082,-0.1543,-0.77059,254
142,11,0.072266,2.3281,0.017578,-0.51373,124
142,11,0.14844,2.3691,-0.011719,-0.51373,252
142,11,0.076172,2.416,0.035156,-0.51373,230
143,23,0.074219,2.3125,-0.52734,0,205
143,23,0.076172,2.3438,-0.58594,0,373
143,23,0,2.3789,-0.62891,0,287
143,23,0,2.3965,-0.73047,0,88
143,23,0,2.3477,-0.35156,0.25686,273
143,23,0,2.3887,-0.37305,0.25686,503
143,23,0,2.4355,-0.35938,0.25686,367
143,23,0.14844,2.3105,-0.52344,0.51373,261
143,23,0.15039,2.3516,-0.54297,0.51373,575
143,23,0.1543,2.3945,-0.54688,0.51373,523
143,23,0.15625,2.4355,-0.56836,0.51373,189
143,23,0.074219,2.3262,-0.46289,0.77059,329
143,23,0.15039,2.373,-0.43555,0.77059,719
143,23,0.1543,2.418,-0.42969,0.77059,668
143,23,0.15625,2.4668,-0.41016,0.77059,257
143,23,0.15039,2.3867,-0.35547,1.0275,295
143,23,0.1543,2.4316,-0.34961,1.0275,280
143,23,0.072266,2.2773,-0.18945,-0.77059,219
143,23,0.14648,2.3145,-0.21484,-0.77059,270
143,23,0.074219,2.3652,-0.18555,-0.77059,140
143,23,0.14258,2.2793,-0.083984,-0.51373,155
143,23,0.14648,2.3223,-0.087891,-0.51373,216
143,23,0.074219,2.3711,-0.070313,-0.51373,127
144,4,-0.15039,2.3906,-0.33203,0,118
144,4,-0.076172,2.4453,-0.26758,0,102
144,4,-0.076172,2.377,-0.43164,-0.25686,250
144,4,-0.076172,2.4238,-0.42188,-0.25686,217
145,21,-0.072266,2.3203,-0.18555,0,91
145,21,-0.074219,2.3711,-0.083984,0,304
145,21,-0.076172,2.416,-0.066406,0,419
145,21,-0.076172,2.459,-0.048828,0,249
145,21,0.072266,2.2676,-0.52539,0.25686,123
145,21,0.3418,3.6309,0.10938,0.25686,194
145,21,0.072266,2.25,-0.39258,0.51373,229
145,21,0.072266,2.3008,-0.36328,0.51373,247
145,21,0.22461,3.5742,0.39648,0.51373,193
145,21,0.22852,3.627,0.30664,0.51373,219
145,21,0.072266,2.2656,-0.28906,0.77059,164
145,21,0.072266,2.3125,-0.27344,0.77059,153
145,21,0.15039,2.377,-0.41211,-0.77059,138
145,21,0.1543,2.4199,-0.41992,-0.77059,151
145,21,0,2.3457,-0.36328,-0.51373,343
145,21,0,2.3867,-0.38477,-0.51373,514
145,21,0,2.4316,-0.38281,-0.51373,347
145,21,-0.072266,2.3184,-0.2207,-0.25686,146
145,21,0,2.3633,-0.21094,-0.25686,564
145,21,-0.076172,2.4063,-0.22266,-0.25686,807
145,21,-0.076172,2.4492,-0.22266,-0.25686,492
146,11,0,2.3691,0.13086,0,106
146,11,0,2.416,0.10156,0,77
146,11,0.072266,2.3164,-0.23438,-0.77059,272
146,11,0.074219,2.3613,-0.23047,-0.77059,433
146,11,0.076172,2.4063,-0.21875,-0.77059,289
146,11,0.072266,2.3223,-0.16406,-0.51373,356
146,11,0,2.3691,-0.13281,-0.51373,578
146,11,0,2.4141,-0.11523,-0.51373,397
146,11,0,2.3281,-0.082031,-0.25686,204
146,11,0,2.373,-0.052734,-0.25686,348
146,11,0,2.416,-0.044922,-0.25686,243
147,15,0.15039,2.3418,-0.58203,0,224
147,15,0.23047,2.3945,-0.52148,0,262
147,15,0.15625,2.4531,-0.48438,0,144
147,15,0.14844,2.3223,-0.4668,0.25686,268
147,15,0.15039,2.3633,-0.48828,0.25686,658
147,15,0.1543,2.4082,-0.48828,0.25686,700
147,15,0.15625,2.4551,-0.47852,0.25686,327
147,15,0.074219,2.3457,-0.35742,0.51373,327
147,15,0.076172,2.3848,-0.38477,0.51373,808
147,15,0.076172,2.4297,-0.38281,0.51373,850
147,15,0.15625,2.4785,-0.32227,0.51373,391
147,15,0.074219,2.3594,-0.25391,0.77059,132
147,15,0.076172,2.4023,-0.26367,0.77059,323
147,15,0.076172,2.4473,-0.25,0.77059,333
147,15,0.078125,2.4961,-0.20313,0.77059,152
148,10,0.22656,2.4004,-0.16211,0,167
148,10,0.23047,2.4473,-0.12109,0,187
148,10,0.23438,2.4922,-0.089844,0,92
148,10,0.16406,2.6191,-0.25781,0.25686,184
148,10,0.30273,2.3613,-0.42383,-0.51373,162
148,10,0.30859,2.4102,-0.39063,-0.51373,183
148,10,0.22266,2.3398,-0.32617,-0.25686,136
148,10,0.22656,2.3867,-0.30664,-0.25686,370
148,10,0.23047,2.4316,-0.29492,-0.25686,414
148,10,0.3125,2.4746,-0.22656,-0.25686,200
149,16,0.14844,2.3691,0.0097656,0,444
149,16,0.15039,2.4121,0.0058594,0,797
149,16,0.23047,2.4512,0.011719,0,596
149,16,0.23438,2.4941,0.066406,0,165
149,16,0.15039,2.4102,0.10938,0.25686,129
149,16,0.15039,2.3887,-0.3457,-0.77059,253
149,16,0.1543,2.4336,-0.33008,-0.77059,201
149,16,0.22266,2.3457,-0.2793,-0.51373,577
149,16,0.15039,2.4004,-0.24805,-0.51373,1087
149,16,0.23047,2.4375,-0.24414,-0.51373,856
149,16,0.15625,2.4941,-0.16211,-0.51373,245
149,16,0.21875,2.3164,-0.12891,-0.25686,149
149,16,0.14844,2.3652,-0.13086,-0.25686,837
149,16,0.22656,2.4023,-0.13867,-0.25686,1534
149,16,0.23047,2.4473,-0.12109,-0.25686,1161
149,16,0.23438,2.4941,-0.058594,-0.25686,330
150,12,0.1543,2.4336,-0.33203,0.25686,88
150,12,0.15625,2.4785,-0.32813,0.25686,110
150,12,0.14844,2.2695,-0.67773,0.77059,195
150,12,0.22656,2.3145,-0.65625,0.77059,204
150,12,0.14844,2.3242,-0.45508,1.0275,231
150,12,0.15039,2.373,-0.43555,1.0275,253
150,12,0.072266,2.3262,-0.11523,-0.77059,148
150,12,0.14844,2.3613,-0.17969,-0.77059,248
150,12,0.15039,2.4082,-0.15039,-0.77059,208
150,12,0.072266,2.3262,-0.085938,-0.51373,138
150,12,0.074219,2.3711,-0.068359,-0.51373,288
150,12,0.15039,2.4121,-0.035156,-0.51373,259
151,7,0,2.3945,-0.32617,0.25686,158
151,7,0,2.4004,-0.54688,0.25686,193
151,7,0.14648,2.3086,-0.27539,-0.77059,143
151,7,0.14258,2.2734,-0.19531,-0.51373,156
151,7,0.14648,2.3203,-0.14453,-0.51373,257
151,7,0.14844,2.3672,-0.091797,-0.51373,164
151,7,0.14648,2.3242,-0.029297,-0.25686,132
152,11,-0.074219,2.3652,-0.18555,0,193
152,11,-0.076172,2.4082,-0.1875,0,394
152,11,-0.076172,2.4531,-0.17969,0,343
152,11,-0.074219,2.3223,-0.48242,-0.51373,168
152,11,0,2.3652,-0.49609,-0.51373,338
152,11,0,2.4121,-0.49219,-0.51373,293
152,11,-0.074219,2.3457,-0.35156,-0.25686,384
152,11,-0.076172,2.3906,-0.34961,-0.25686,776
152,11,-0.076172,2.4355,-0.34375,-0.25686,666
152,11,-0.078125,2.4824,-0.32422,-0.25686,233
152,11,0,3.5996,0.59375,-0.25686,198
153,17,0,2.3242,-0.16211,0,98
153,17,0,2.373,-0.052734,0,330
153,17,0,2.416,-0.041016,0,422
153,17,0,2.4609,-0.044922,0,229
153,17,0.16406,2.6133,-0.30859,0.25686,184
153,17,0.16797,2.6699,-0.16992,0.25686,134
153,17,0.072266,2.2988,-0.37109,0.77059,177
153,17,0.22656,2.3809,-0.3457,-1.0275,171
153,17,0.23047,2.4277,-0.33594,-1.0275,133
153,17,0.22656,2.3965,-0.21094,-0.77059,184
153,17,0,2.3516,-0.31445,-0.51373,520
153,17,0,2.3965,-0.31055,-0.51373,694
153,17,0,2.4434,-0.29297,-0.51373,376
153,17,0,2.3242,-0.16406,-0.25686,197
153,17,-0.074219,2.3672,-0.16797,-0.25686,686
153,17,0,2.4121,-0.15039,-0.25686,910
153,17,0,2.457,-0.13281,-0.25686,506
154,8,0.28516,2.9473,-0.65039,0.25686,241
154,8,0.28906,2.9844,-0.6875,0.25686,279
154,8,0.15039,2.3281,-0.63281,0.51373,146
154,8,0.18945,2.9766,-0.54688,0.51373,232
154,8,0.19141,3.0234,-0.5332,0.51373,273
154,8,0.074219,2.3262,-0.46875,0.77059,193
154,8,0.15039,2.3711,-0.44141,0.77059,249
154,8,0.1543,2.4238,-0.39648,0.77059,140
155,13,0.30273,2.3711,-0.35742,0,176
155,13,0.30859,2.418,-0.34375,0,194
155,13,0.39063,2.4629,-0.23242,0,94
155,13,0.14844,2.3594,-0.21875,0.25686,157
155,13,0.22656,2.3945,-0.23633,0.25686,450
155,13,0.23047,2.4375,-0.24414,0.25686,501
155,13,0.3125,2.4785,-0.1875,0.25686,234
155,13,0.24219,2.5176,-0.57422,0.25686,119
155,13,0.24805,2.5664,-0.55078,0.25686,154
155,13,0.22656,2.4063,-0.048828,0.51373,148
155,13,0.23047,2.4492,-0.089844,0.51373,157
155,13,0.22656,2.3418,-0.55469,-0.25686,170
155,13,0.23047,2.3887,-0.54297,-0.25686,214
156,7,0.22656,2.4043,-0.11719,0,174
156,7,0.23047,2.4492,-0.097656,0,189
156,7,0.23047,2.4082,-0.44922,-0.51373,154
156,7,0.22266,2.3379,-0.33984,-0.25686,128
156,7,0.22656,2.3867,-0.30664,-0.25686,337
156,7,0.23047,2.4336,-0.2832,-0.25686,359
156,7,0.23438,2.4863,-0.20703,-0.25686,164
157,16,0,2.3711,0.09375,0,92
157,16,0,2.416,0.085938,0,129
157,16,0.11523,3.6816,0.24609,0,126
157,16,0.23438,3.6914,0.51953,0,136
157,16,0.23633,3.7402,0.49414,0,123
157,16,0.21875,2.2949,-0.33789,1.0275,137
157,16,0.076172,2.3945,-0.31641,-1.0275,144
157,16,0.14648,2.3027,-0.3125,-0.77059,137
157,16,0.074219,2.3574,-0.25781,-0.77059,495
157,16,0.076172,2.4043,-0.23828,-0.77059,661
157,16,0.076172,2.4512,-0.20508,-0.77059,363
157,16,0.072266,2.3223,-0.15625,-0.51373,155
157,16,0.074219,2.3691,-0.10938,-0.51373,554
157,16,0.076172,2.4141,-0.089844,-0.51373,741
157,16,0.076172,2.459,-0.0625,-0.51373,417
157,16,0.076172,2.4141,0.072266,-0.25686,188
158,8,0.074219,2.3086,-0.54297,0.51373,244
158,8,0.15039,2.3594,-0.5,0.51373,330
158,8,0.23047,2.4102,-0.44336,0.51373,187
158,8,0.074219,2.332,-0.42969,0.77059,215
158,8,0.076172,2.3809,-0.41016,0.77059,284
158,8,0.1543,2.4336,-0.33203,0.77059,168
158,8,0.14844,2.3535,-0.27344,-0.77059,159
158,8,0.074219,2.3691,-0.11914,-0.51373,144
159,14,0.22656,2.3457,-0.53906,0,165
159,14,0.23047,2.3906,-0.54102,0,225
159,14,0.15625,2.4316,-0.57813,0,134
159,14,0.22656,2.373,-0.39844,0.25686,274
159,14,0.1543,2.4219,-0.41602,0.25686,381
159,14,0.15625,2.4668,-0.41016,0.25686,232
159,14,0.15039,2.3984,-0.26172,0.51373,143
159,14,0.1543,2.4453,-0.23633,0.51373,195
159,14,0.14258,2.2656,-0.25977,-0.77059,143
159,14,0.14063,2.2324,-0.1543,-0.51373,217
159,14,0.072266,2.2793,-0.15625,-0.51373,302
159,14,0.072266,2.3242,-0.15039,-0.51373,150
159,14,0.070313,2.2402,0.011719,-0.25686,131
159,14,0.072266,2.2852,-0.0097656,-0.25686,203
160,17,0.070313,2.2031,-0.4043,0,121
160,17,0.14258,2.2441,-0.4043,0,162
160,17,0.072266,2.2969,-0.37891,0,137
160,17,-0.074219,2.3652,-0.19141,0,198
160,17,-0.076172,2.4121,-0.14844,0,327
160,17,-0.076172,2.4551,-0.16406,0,253
160,17,0.070313,2.2285,-0.23438,0.25686,235
160,17,0.072266,2.2695,-0.26172,0.25686,316
160,17,0.072266,2.3105,-0.29297,0.25686,214
160,17,0.070313,2.2363,-0.14648,0.51373,111
160,17,0.072266,2.2754,-0.20313,0.51373,147
160,17,0,2.334,-0.42969,-0.51373,164
160,17,0,2.377,-0.44531,-0.51373,303
160,17,0,2.4141,-0.47656,-0.51373,230
160,17,-0.074219,2.3555,-0.28711,-0.25686,323
160,17,-0.076172,2.3965,-0.30859,-0.25686,606
160,17,0,2.4414,-0.3125,-0.25686,469
161,20,0,2.3223,-0.17969,0,132
161,20,-0.074219,2.3711,-0.054688,0,350
161,20,-0.076172,2.416,0.011719,0,350
161,20,-0.1543,2.4473,0.20703,0,127
161,20,0.14258,2.2207,-0.52148,0.51373,139
161,20,0.14648,2.2695,-0.50391,0.51373,236
161,20,0.22266,2.3203,-0.44727,0.51373,173
161,20,0.14258,2.2539,-0.35547,0.77059,156
161,20,0.14648,2.3008,-0.33984,0.77059,292
161,20,0.14844,2.3477,-0.31055,0.77059,237
161,20,0.22266,2.3438,-0.29492,-0.77059,231
161,20,0.22656,2.3926,-0.26758,-0.77059,214
161,20,0,2.3145,-0.26367,-0.51373,195
161,20,0,2.3594,-0.25195,-0.51373,510
161,20,0,2.4043,-0.25195,-0.51373,521
161,20,0,2.4492,-0.25,-0.51373,218
161,20,0,2.3203,-0.21289,-0.25686,253
161,20,0,2.3672,-0.18359,-0.25686,684
161,20,0,2.4121,-0.16602,-0.25686,729
161,20,-0.076172,2.4551,-0.14453,-0.25686,313
162,6,0.14844,2.2813,-0.64063,0.51373,140
162,6,0.15039,2.3242,-0.64844,0.51373,152
162,6,0.14844,2.3145,-0.50586,0.77059,238
162,6,0.15039,2.3633,-0.48242,0.77059,262
162,6,0.074219,2.334,-0.41992,1.0275,139
162,6,0.076172,2.3867,-0.37695,1.0275,147
163,9,0.076172,2.3457,-0.57617,0,202
163,9,0.076172,2.3945,-0.56641,0,262
163,9,0.078125,2.4492,-0.52344,0,149
163,9,0,2.3633,-0.50977,0.25686,321
163,9,0,2.4102,-0.5,0.25686,399
163,9,0,2.4609,-0.47266,0.25686,224
163,9,0,2.3887,-0.37109,0.51373,228
