Frame #,# Obj,X,Y,Z,Doppler,Intensity
126,8,0.16992,2.582,-0.85547,0,72
126,8,0.16406,2.4824,-0.87109,0.25686,174
126,8,0.25195,2.5566,-0.76953,0.25686,224
126,8,0.16992,2.6328,-0.68359,0.25686,132
126,8,0.16406,2.5293,-0.72656,0.51373,124
126,8,0.16797,2.6016,-0.625,0.51373,160
128,1,0.085938,2.5879,-0.84961,-0.25686,130
129,2,0.25195,2.6133,-0.54102,-0.25686,141
129,2,0.16992,2.627,-0.70703,-0.25686,151
130,8,0.16406,2.5469,-0.66602,0,96
130,8,0.16797,2.5957,-0.65234,0,167
130,8,0.085938,2.6426,-0.6582,0,133
130,8,0.083984,2.4844,-1.002,-0.51373,133
130,8,0.16992,2.5449,-0.95703,-0.51373,111
130,8,0.082031,2.4688,-0.92188,-0.25686,143
130,8,0.083984,2.5332,-0.875,-0.25686,272
130,8,0.085938,2.5977,-0.81836,-0.25686,224
150,2,0.16797,2.5918,-0.66406,0,81
150,2,0.16797,2.6172,-0.55664,0.25686,128
151,7,0,2.5391,-0.71094,0,95
151,7,0,2.6055,-0.63672,0,126
151,7,0.16797,2.5234,-0.88867,-0.51373,132
151,7,0.082031,2.4648,-0.93555,-0.25686,190
151,7,0.083984,2.5508,-0.82422,-0.25686,258
151,7,0,2.6191,-0.75195,-0.25686,158
151,7,0.16992,2.6426,-0.64063,-0.25686,158
152,11,0.082031,2.6035,-0.41602,0,147
152,11,0.16797,2.6484,-0.375,0,185
152,11,0.16992,2.6875,-0.41016,0,107
152,11,0.16797,2.502,-0.94727,-0.77059,140
152,11,0.16406,2.5254,-0.73828,-0.51373,284
152,11,0.16797,2.584,-0.69727,-0.51373,411
152,11,0.16992,2.6387,-0.66016,-0.51373,286
152,11,0.16406,2.584,-0.50391,-0.25686,305
152,11,0.16797,2.6328,-0.47852,-0.25686,422
152,11,0.16992,2.6816,-0.45703,-0.25686,271
152,11,-0.75391,1.5352,2.0645,-0.77059,72
153,17,0,2.4375,-0.33789,0,119
153,17,0,2.4844,-0.32422,0,175
153,17,0,2.5293,-0.31055,0,117
153,17,0.078125,2.4609,-0.4668,0.25686,130
153,17,0.50195,2.6191,-0.2832,0.25686,148
153,17,0.076172,2.4414,-0.30859,0.51373,157
153,17,0,2.4883,-0.2832,0.51373,279
153,17,0,2.5352,-0.27148,0.51373,209
153,17,0.076172,2.4531,-0.19336,0.77059,133
153,17,0.078125,2.4961,-0.18945,0.77059,239
153,17,0.080078,2.541,-0.19531,0.77059,185
153,17,0.078125,2.5,-0.14844,1.0275,134
153,17,0.076172,2.3594,-0.69727,-0.51373,143
153,17,0.078125,2.4102,-0.68164,-0.51373,204
153,17,0,2.4004,-0.53906,-0.25686,244
153,17,0,2.4512,-0.52148,-0.25686,355
153,17,0,2.502,-0.49219,-0.25686,230
154,4,0.076172,2.4473,-0.25195,-0.77059,171
154,4,0.078125,2.4883,-0.28711,-0.77059,282
154,4,0.080078,2.5313,-0.29492,-0.77059,192
154,4,0,2.5039,0.050781,-0.51373,172
155,2,0.24805,2.5195,-0.74023,-0.25686,120
155,2,-0.66016,1.2559,2.2227,-0.25686,61
157,13,0.23828,2.5332,-0.14063,0,187
157,13,0.24219,2.5781,-0.13086,0,212
157,13,0.24805,2.6133,-0.25391,0,141
157,13,0.16797,2.6602,-0.29688,0,123
157,13,0.23828,2.5254,0.24805,0.25686,154
157,13,0.24219,2.5449,0.43945,0.25686,174
157,13,0.33594,2.6289,-0.40039,0.25686,155
157,13,0.31836,2.5059,-0.33984,-0.51373,175
157,13,0.32422,2.5586,-0.26563,-0.51373,191
157,13,0.3125,2.4707,-0.2793,-0.25686,170
157,13,0.23828,2.5273,-0.22656,-0.25686,477
157,13,0.32422,2.5684,-0.16406,-0.25686,526
157,13,0.24805,2.6172,0.20117,-0.25686,194
158,4,0.31836,2.5273,-0.10352,0,83
158,4,0.31836,2.5059,-0.33984,-0.25686,258
158,4,0.32422,2.5547,-0.30078,-0.25686,247
158,4,0.33594,2.6074,-0.52734,-0.25686,135
162,13,0.16211,2.3457,-1.0918,0,73
162,13,0.16406,2.4434,-0.97852,0,163
162,13,0.16797,2.5098,-0.92773,0,153
162,13,0.16211,2.3906,-0.98828,0.25686,247
162,13,0.16406,2.4844,-0.87109,0.25686,466
162,13,0.16797,2.5508,-0.80664,0.25686,458
162,13,0.085938,2.5957,-0.82813,0.25686,200
162,13,0.16211,2.4531,-0.82422,0.51373,201
162,13,0.16406,2.5352,-0.71094,0.51373,414
162,13,0.16797,2.5879,-0.67969,0.51373,406
162,13,0.085938,2.6289,-0.70898,0.51373,180
162,13,0.082031,2.5586,-0.63086,0.77059,125
162,13,0.083984,2.6074,-0.62109,0.77059,125
163,3,0.25195,2.5332,-0.83984,0,83
163,3,0.083984,2.4668,-1.0469,0.25686,97
163,3,-0.83789,1.7441,1.8555,0.25686,64
165,3,0.16992,2.6621,-0.55273,0,75
165,3,0.16797,2.5566,-0.78906,-0.25686,127
165,3,0.16992,2.6191,-0.73242,-0.25686,150
166,2,0.082031,2.4727,-0.91406,-0.25686,110
166,2,0.16797,2.5293,-0.87109,-0.25686,138
186,18,0.16406,2.6152,-0.29297,0,141
186,18,0.16797,2.6699,-0.1875,0,119
186,18,0.4043,2.5371,-0.34375,0.25686,127
186,18,0.41211,2.5781,-0.36523,0.25686,125
186,18,0.076172,2.3867,-0.37305,1.5412,140
186,18,0,2.3613,-0.23633,1.798,124
186,18,0.076172,2.4043,-0.24609,1.798,273
186,18,0,2.4492,-0.24609,1.798,244
186,18,0.30273,0.67969,2.3008,-2.0549,177
186,18,0.38477,0.78906,2.2988,-2.0549,194
186,18,0.39063,0.94922,2.2852,-2.0549,94
186,18,0.38477,0.65234,2.3418,-1.798,129
186,18,0,2.5898,-0.49805,-0.25686,178
186,18,0,2.6309,-0.51367,-0.25686,157
186,18,-0.5293,2.3535,-0.16602,-2.0549,129
186,18,-0.53906,2.3984,-0.13867,-2.0549,140
186,18,-0.62695,2.4258,-0.058594,-2.0549,69
186,18,-0.53906,2.3965,-0.14258,-1.798,97
187,9,0,2.3945,-0.33398,0,160
187,9,0,2.4395,-0.32227,0,278
187,9,0,2.4883,-0.29297,0,211
187,9,0.076172,2.3301,-0.63867,-0.51373,190
187,9,0.076172,2.377,-0.63281,-0.51373,326
187,9,0.078125,2.4238,-0.62695,-0.51373,250
187,9,0,2.3672,-0.49219,-0.25686,302
187,9,0,2.4121,-0.48828,-0.25686,529
187,9,0,2.459,-0.48047,-0.25686,408
188,2,0,2.4004,-0.54688,0.25686,158
188,2,0.25586,2.7109,-0.099609,-0.25686,133
189,21,0.16211,2.5137,-0.61719,0,112
189,21,0.16406,2.5586,-0.61523,0,132
189,21,0.16211,2.4102,-0.94141,0.25686,129
189,21,0.16406,2.4961,-0.83789,0.25686,136
189,21,-0.21875,1.1602,2.0078,1.5412,174
189,21,-0.22266,1.1074,2.0879,1.5412,128
189,21,-0.21484,0.96289,2.0625,1.798,160
189,21,-0.21875,1,2.0918,1.798,224
189,21,-0.22266,0.97461,2.1523,1.798,136
189,21,0,2.3262,-0.13867,-2.0549,136
189,21,0.16211,2.457,-0.8125,-0.51373,198
189,21,0.24805,2.5332,-0.6875,-0.51373,207
189,21,0.16016,2.4316,-0.74805,-0.25686,105
189,21,0.16211,2.5078,-0.63672,-0.25686,207
189,21,0.24805,2.5684,-0.54883,-0.25686,235
189,21,0.25195,2.5898,-0.64453,-0.25686,157
189,21,0.6543,2.209,-0.34766,1.5412,98
189,21,0.66797,2.2539,-0.32031,1.5412,72
189,21,0.57227,2.1973,-0.26953,1.798,89
189,21,0.6543,2.2207,-0.25586,1.798,133
189,21,0.66797,2.2637,-0.24609,1.798,87
191,13,0.31836,2.5273,-0.076172,0,250
191,13,0.24219,2.5801,-0.058594,0,303
191,13,0.24805,2.6074,-0.30664,0,196
191,13,0.33594,2.6172,-0.47266,0,139
191,13,0.23828,2.5352,0.13672,0.25686,204
191,13,0.24219,2.5762,0.17188,0.25686,181
191,13,0.31836,2.5039,-0.35742,-0.51373,232
191,13,0.32422,2.5527,-0.31641,-0.51373,249
191,13,0.3125,2.4746,-0.24023,-0.25686,237
191,13,0.23828,2.5313,-0.18555,-0.25686,611
191,13,0.32422,2.5664,-0.16992,-0.25686,669
191,13,0.33008,2.6016,-0.28711,-0.25686,359
191,13,0.41797,2.5977,-0.50977,-0.25686,269
192,15,0.31836,2.5293,-0.015625,0,142
192,15,0.32422,2.5703,-0.12891,0,193
192,15,0.49414,2.5781,-0.25391,0,172
192,15,0.41797,2.6348,-0.26367,0,123
192,15,0.31836,2.5293,-0.0097656,0.25686,262
192,15,0.24219,2.582,0.044922,0.25686,267
192,15,0.33008,2.6172,0.0078125,0.25686,157
192,15,0.39844,2.4844,-0.40625,-0.51373,174
192,15,0.4043,2.5195,-0.46484,-0.51373,215
192,15,0.41211,2.5449,-0.55664,-0.51373,167
192,15,0.3125,2.4785,-0.17969,-0.25686,176
192,15,0.31836,2.5176,-0.24023,-0.25686,492
192,15,0.32422,2.5566,-0.28906,-0.25686,585
192,15,0.41211,2.5762,-0.38281,-0.25686,436
192,15,0.50195,2.6035,-0.40234,-0.25686,285
193,6,0.23828,2.5371,-0.066406,0.25686,202
193,6,0.24219,2.5723,-0.21289,0.25686,196
193,6,0.3125,2.4668,-0.31055,-0.25686,155
193,6,0.31836,2.5098,-0.31055,-0.25686,322
193,6,0.32422,2.5449,-0.37695,-0.25686,313
193,6,0.41211,2.5605,-0.47656,-0.25686,170
195,1,0.33594,2.5684,-0.68945,-0.25686,111
196,12,0.16211,2.4277,-0.89648,0,101
196,12,0.16406,2.4902,-0.85352,0,188
196,12,0.16797,2.5254,-0.88477,0,134
196,12,0.085938,2.7031,-0.5957,0,78
196,12,0.16211,2.4746,-0.75586,0.25686,203
196,12,0.16406,2.5176,-0.76563,0.25686,364
196,12,0.16797,2.5547,-0.79492,0.25686,300
196,12,0.16211,2.5039,-0.65625,0.51373,162
196,12,0.082031,2.5469,-0.67969,0.51373,308
196,12,0.083984,2.5781,-0.72852,0.51373,260
196,12,0.085938,2.584,-0.86328,-0.25686,143
196,12,0.085938,2.6582,-0.76758,-0.25686,137
197,8,0.16406,2.4492,-0.96289,0,99
197,8,0.16797,2.5,-0.95117,0,145
197,8,0.25586,2.5645,-0.88867,0,95
197,8,0.16406,2.5,-0.82227,0.25686,182
197,8,0.16797,2.5742,-0.73047,0.25686,274
197,8,0.16992,2.623,-0.7168,0.25686,173
197,8,0.16406,2.541,-0.6875,0.51373,141
197,8,0.16797,2.6113,-0.58203,0.51373,210
200,2,0.16406,2.459,-0.93555,-0.25686,129
200,2,0.16797,2.5117,-0.92188,-0.25686,165
288,2,0.16406,2.5039,-0.81055,-0.25686,116
288,2,0.16797,2.5586,-0.78516,-0.25686,156
289,2,0.082031,2.5566,-0.64063,0.25686,116
289,2,0.16797,2.6211,-0.54102,0.25686,159
290,2,0.085938,2.6504,-0.62695,-0.25686,170
290,2,0.085938,2.7051,-0.58789,-0.25686,149
291,14,0.082031,2.5859,-0.51172,0,162
291,14,0.083984,2.6348,-0.49023,0,168
291,14,0.16992,2.6914,-0.39063,0,97
291,14,0,2.3984,-0.30469,1.798,144
291,14,0.37695,0.8125,2.2441,-2.0549,118
291,14,0.24805,2.5156,-0.75195,-0.77059,180
291,14,0.16797,2.584,-0.69531,-0.77059,130
291,14,0.16211,2.4922,-0.69727,-0.51373,162
291,14,0.16406,2.5488,-0.6582,-0.51373,276
291,14,0.16797,2.6055,-0.60742,-0.51373,204
291,14,0.16406,2.5723,-0.55859,-0.25686,229
291,14,0.25195,2.6113,-0.55078,-0.25686,238
291,14,0.16992,2.6621,-0.55469,-0.25686,129
291,14,-0.5293,2.3496,-0.21484,-2.0549,92
292,13,0,2.3945,-0.32617,0,85
292,13,0,2.4434,-0.29492,0,180
292,13,0.078125,2.4902,-0.25781,0,172
292,13,0,2.5352,-0.27344,0,90
292,13,0,2.3281,-0.65234,-0.51373,146
292,13,0,2.3828,-0.61523,-0.51373,296
292,13,0.078125,2.4473,-0.52539,-0.51373,281
292,13,0.16016,2.5059,-0.43945,-0.51373,140
292,13,0,2.373,-0.45898,-0.25686,177
292,13,0,2.4238,-0.43164,-0.25686,371
292,13,0,2.4727,-0.40234,-0.25686,369
292,13,0.16016,2.5176,-0.37305,-0.25686,222
292,13,0.16211,2.543,-0.48438,-0.25686,126
293,3,0.16797,2.6719,-0.13672,0,94
293,3,0.16797,2.6699,-0.16406,-0.25686,150
293,3,0.16992,2.7129,-0.20508,-0.25686,147
294,4,0.33008,2.5762,-0.45703,0.25686,139
294,4,0.25195,2.6211,-0.5,0.25686,199
294,4,0.25586,2.6719,-0.4668,0.25686,119
294,4,0.33594,2.5566,-0.73438,-0.25686,135
295,3,0.31836,2.5059,-0.33789,-0.25686,150
295,3,0.32422,2.5488,-0.3457,-0.25686,198
295,3,0.24805,2.582,-0.4707,-0.25686,154
296,7,0.24219,2.5742,-0.20313,0,66
296,7,0.41211,2.5996,-0.15625,0,92
296,7,0.3125,2.416,-0.58398,-0.25686,118
296,7,0.31836,2.4766,-0.50977,-0.25686,229
296,7,0.32422,2.5352,-0.4375,-0.25686,230
296,7,0.41211,2.5605,-0.47656,-0.25686,243
296,7,0.50195,2.5918,-0.46875,-0.25686,207
297,20,0.23438,2.4922,-0.087891,0,99
297,20,0.23828,2.5371,-0.089844,0,203
297,20,0.32422,2.5684,-0.15039,0,195
297,20,0.33008,2.6055,-0.22852,0,112
297,20,0.3125,2.4863,-0.021484,0.25686,203
297,20,0.31836,2.5293,0.0078125,0.25686,374
297,20,0.32422,2.5723,0.029297,0.25686,288
297,20,0.23828,2.5352,0.12891,0.51373,138
297,20,0.32422,2.5703,0.12109,0.51373,112
297,20,0.072266,2.3027,-0.33984,1.5412,107
297,20,0.074219,2.3496,-0.32031,1.5412,149
297,20,0.074219,2.3633,-0.20703,1.798,173
297,20,0.3125,2.4453,-0.44336,-0.51373,128
297,20,0.31836,2.4922,-0.42578,-0.51373,261
297,20,0.32422,2.5332,-0.45117,-0.51373,241
297,20,0.41211,2.5664,-0.44727,-0.51373,122
297,20,0.3125,2.4688,-0.29492,-0.25686,364
297,20,0.31836,2.5137,-0.27734,-0.25686,710
297,20,0.32422,2.5547,-0.29688,-0.25686,625
297,20,0.41211,2.5859,-0.31641,-0.25686,280
298,17,0.31836,2.5293,0.041016,0,88
298,17,0.24219,2.5684,-0.26172,0,102
298,17,0.16406,2.5977,-0.42383,0,120
298,17,0.23828,2.5293,0.20117,0.25686,234
298,17,0.24219,2.582,0.0019531,0.25686,277
298,17,0.16406,2.627,-0.17383,0.25686,217
298,17,0.15625,2.4746,-0.35938,0.51373,188
298,17,0.16016,2.5391,-0.16016,0.51373,169
298,17,0.076172,2.4473,-0.24805,0.77059,240
298,17,0.078125,2.4922,-0.25195,0.77059,322
298,17,0.080078,2.5352,-0.26172,0.77059,181
298,17,0.076172,2.459,-0.078125,1.0275,159
298,17,0.078125,2.5039,-0.060547,1.0275,215
298,17,0.39063,2.4746,0.011719,-0.25686,189
298,17,0.39844,2.5176,-0.064453,-0.25686,345
298,17,0.32422,2.5703,-0.12109,-0.25686,302
298,17,0.33008,2.6016,-0.27344,-0.25686,188
299,6,0,2.3828,-0.61328,0.25686,166
299,6,0,2.3672,-0.82031,0.25686,147
299,6,0.076172,2.4414,-0.30469,-1.0275,224
299,6,0.078125,2.4844,-0.31055,-1.0275,262
299,6,0.076172,2.4531,-0.17773,-0.77059,224
299,6,0.078125,2.498,-0.16406,-0.77059,255
300,9,0.24219,2.3926,-0.97266,0,116
300,9,0.24805,2.4766,-0.87109,0,163
300,9,0.16797,2.5469,-0.82031,0,97
300,9,0.16211,2.4453,-0.8457,0.25686,219
300,9,0.16406,2.5391,-0.69727,0.25686,294
300,9,0.25195,2.6133,-0.54297,0.25686,180
300,9,0.080078,2.5,-0.68555,0.51373,151
300,9,0.16406,2.5762,-0.53711,0.51373,192
300,9,0.16797,2.6484,-0.37891,0.51373,104
302,16,0.16211,2.3711,-1.0371,0,238
302,16,0.16406,2.502,-0.81836,0,319
302,16,0.16797,2.584,-0.69531,0,192
302,16,0.3125,2.4863,-0.023438,0.25686,152
302,16,0.23828,2.5215,-0.29297,0.25686,396
302,16,0.16211,2.5332,-0.5332,0.25686,692
302,16,0.16406,2.5645,-0.5918,0.25686,706
302,16,0.16797,2.6133,-0.57617,0.25686,380
302,16,0.16016,2.5234,-0.32031,0.51373,171
302,16,0.16211,2.5469,-0.46094,0.51373,363
302,16,0.16406,2.5898,-0.47266,0.51373,394
302,16,0.16797,2.6387,-0.44141,0.51373,210
302,16,0.31836,2.4941,-0.41797,-0.51373,135
302,16,0.39063,2.4629,-0.24023,-0.25686,213
302,16,0.31836,2.5137,-0.27539,-0.25686,391
302,16,0.32422,2.5547,-0.29883,-0.25686,304
303,7,0.16406,2.4082,-1.0605,0,74
303,7,0.23828,2.5371,0.0058594,0.25686,142
303,7,0.16406,2.5078,-0.79883,0.25686,139
303,7,0.16797,2.5996,-0.63477,0.25686,146
303,7,0.3125,2.4629,-0.33398,-0.25686,140
303,7,0.31836,2.5156,-0.25977,-0.25686,179
303,7,-0.82422,1.5313,1.9824,0.25686,71
322,7,0.083984,2.6035,-0.63672,0,93
322,7,0.16406,2.4922,-0.84961,-0.51373,137
322,7,0.16797,2.543,-0.83203,-0.51373,133
322,7,0.082031,2.5059,-0.81641,-0.25686,175
322,7,0.083984,2.5664,-0.76758,-0.25686,191
322,7,-0.90625,1.5332,1.9453,-0.51373,71
322,7,-0.83789,1.6875,1.9063,-0.51373,78
323,2,0.16406,2.4863,-0.86133,-0.25686,120
323,2,0.16797,2.5352,-0.85742,-0.25686,144
325,11,0.49414,2.5801,-0.23828,0.25686,154
325,11,0.076172,2.4434,-0.28711,1.5412,140
325,11,0.076172,2.4102,-0.17969,1.798,151
325,11,0,2.4551,-0.17969,1.798,259
325,11,0,2.498,-0.18164,1.798,197
325,11,0.38477,0.49414,2.3809,-2.0549,168
325,11,0.39063,0.57227,2.4063,-2.0549,148
325,11,0.16797,2.627,-0.50781,-0.51373,145
325,11,0.083984,2.6719,-0.21484,-0.25686,132
325,11,-0.53906,2.3984,-0.14063,-2.0549,134
325,11,-0.62695,2.4219,-0.12305,-2.0549,111
326,2,0.078125,2.4492,-0.52344,0.25686,135
326,2,0.23828,2.5,-0.43359,-0.25686,140
327,12,-0.22266,1.1777,2.0488,1.5412,140
327,12,-0.22656,1.0859,2.1484,1.5412,138
327,12,-0.22266,1.125,2.0781,1.798,232
327,12,-0.22656,1.0527,2.1641,1.798,178
327,12,0,2.3223,-0.18359,-2.0549,124
327,12,0,2.3652,-0.19727,-2.0549,220
327,12,0,2.4102,-0.18164,-2.0549,157
327,12,0.24805,2.5957,-0.40039,-0.25686,125
327,12,0.66797,2.2617,-0.27148,1.5412,80
327,12,0.67969,2.3047,-0.26172,1.5412,86
327,12,0.59375,2.2773,-0.30469,1.798,131
327,12,0.67969,2.3008,-0.30273,1.798,110
328,4,0.16211,2.5527,-0.42188,0,103
328,4,0.16406,2.5918,-0.45313,0,123
328,4,0.16406,2.582,-0.50977,-0.25686,218
328,4,0.16797,2.6348,-0.4668,-0.25686,171
329,2,0.16406,2.6113,-0.32813,0.25686,123
329,2,0.25195,2.6348,-0.42383,0.25686,113
330,16,0.31836,2.5137,-0.2793,0,113
330,16,0.4043,2.5449,-0.2832,0,157
330,16,0.41211,2.582,-0.3418,0,146
330,16,0.23828,2.5352,-0.10156,0.25686,354
330,16,0.24219,2.5801,-0.10547,0.25686,338
330,16,0.24805,2.6191,-0.17188,0.25686,170
330,16,0.072266,2.2402,-0.44727,0.77059,122
330,16,0.072266,2.2832,-0.45703,0.77059,124
330,16,0.39844,2.4688,-0.49609,-0.51373,175
330,16,0.4043,2.4961,-0.57031,-0.51373,189
330,16,0.49414,2.4766,-0.75586,-0.51373,142
330,16,0.3125,2.4609,-0.35156,-0.25686,234
330,16,0.31836,2.5078,-0.33008,-0.25686,496
330,16,0.32422,2.5469,-0.36719,-0.25686,524
330,16,0.41211,2.5586,-0.49023,-0.25686,382
330,16,0.41797,2.5684,-0.64258,-0.25686,176
331,9,0.23828,2.5371,-0.0019531,0,91
331,9,0.23828,2.5352,0.10156,0.25686,204
331,9,0.076172,2.4043,-0.23438,1.5412,123
331,9,0.076172,2.4512,-0.20898,1.5412,151
331,9,0.076172,2.459,-0.048828,1.798,119
331,9,0.31836,2.5117,-0.28906,-0.51373,129
331,9,0.3125,2.4727,-0.25977,-0.25686,189
331,9,0.23828,2.5313,-0.18555,-0.25686,359
331,9,0.24219,2.582,0.013672,-0.25686,258
332,1,0.31836,2.5059,-0.34961,-0.25686,162
333,6,0.24219,2.4961,-0.6582,0.25686,147
333,6,0.33008,2.5488,-0.58789,0.25686,105
333,6,0.076172,2.3984,-0.28516,-1.798,249
333,6,0.076172,2.4434,-0.28906,-1.798,244
333,6,0.076172,2.4082,-0.1875,-1.5412,213
333,6,0.076172,2.4531,-0.17969,-1.5412,220
334,1,0.25195,2.5723,-0.71484,0.25686,120
335,8,0.080078,2.418,-0.93359,0,151
335,8,0.082031,2.4727,-0.91602,0,185
335,8,0.083984,2.5527,-0.81445,0,107
335,8,0.080078,2.4395,-0.87695,0.25686,249
335,8,0,2.5195,-0.77734,0.25686,333
335,8,0.083984,2.5938,-0.67773,0.25686,175
335,8,0,2.4805,-0.75391,0.51373,120
335,8,0,2.5625,-0.625,0.51373,157
336,6,0.23438,2.4922,-0.11523,0.25686,122
336,6,0.23828,2.5352,-0.10547,0.25686,205
