Frame #,# Obj,X,Y,Z,Doppler,Intensity
249,9,0.080078,2.5918,-0.070313,0.25686,137
249,9,0.082031,2.6211,-0.27148,0.25686,143
249,9,0.48633,2.3945,-0.86914,-0.25686,127
249,9,0.49414,2.4414,-0.86523,-0.25686,154
249,9,0.50195,2.5352,-0.71289,-0.25686,179
249,9,0.5957,2.5859,-0.62109,-0.25686,139
253,1,0.4043,2.5195,-0.46484,0.25686,118
275,10,0.080078,2.4336,-0.89063,-0.77059,168
275,10,0.082031,2.4785,-0.89648,-0.77059,150
275,10,0.080078,2.4199,-0.79883,-0.51373,153
275,10,0.080078,2.4707,-0.78516,-0.51373,315
275,10,0.082031,2.5234,-0.75977,-0.51373,311
275,10,0.083984,2.5742,-0.74219,-0.51373,165
275,10,0.080078,2.4961,-0.69531,-0.25686,247
275,10,0.082031,2.5527,-0.6543,-0.25686,273
275,10,0.083984,2.5996,-0.65039,-0.25686,239
275,10,0.085938,2.6367,-0.67969,-0.25686,131
276,12,0.24219,2.5137,-0.5918,0,94
276,12,0.24805,2.5332,-0.68945,0,125
276,12,0.25195,2.5586,-0.75977,0,98
276,12,0.32422,2.543,-0.39453,0.25686,215
276,12,0.33008,2.5488,-0.58594,0.25686,285
276,12,0.25195,2.582,-0.67383,0.25686,227
276,12,0.24805,2.5801,-0.48438,0.51373,144
276,12,0.16797,2.625,-0.51563,0.51373,135
276,12,0.16211,2.4785,-0.74414,-0.25686,190
276,12,0.16406,2.5293,-0.73047,-0.25686,213
276,12,0.083984,2.5938,-0.67578,-0.25686,156
276,12,0.33594,2.6211,-0.44922,0.51373,133
277,9,0.3125,2.4668,-0.31055,0.25686,139
277,9,0.31836,2.5117,-0.30078,0.25686,197
277,9,0.32422,2.5508,-0.33594,0.25686,170
277,9,0.16016,2.4434,-0.70898,-0.51373,165
277,9,0.16211,2.4824,-0.73438,-0.51373,151
277,9,0.23438,2.4238,-0.58789,-0.25686,133
277,9,0.23828,2.4844,-0.51953,-0.25686,269
277,9,0.16211,2.5273,-0.55664,-0.25686,256
277,9,0.16406,2.5703,-0.56641,-0.25686,110
278,14,0.15625,2.4805,-0.31836,0,91
278,14,0.080078,2.5273,-0.31445,0,183
278,14,0.080078,2.5762,-0.28906,0,181
278,14,0.082031,2.6309,-0.16211,0,92
278,14,0.32422,2.5605,-0.24805,0.25686,144
278,14,0.49414,2.5703,-0.31641,0.25686,199
278,14,0.41797,2.6328,-0.27539,0.25686,167
278,14,0.16016,2.4512,-0.68359,-0.51373,157
278,14,0.080078,2.4766,-0.76563,-0.51373,155
278,14,0.15625,2.4434,-0.52734,-0.25686,161
278,14,0.16016,2.4941,-0.50586,-0.25686,347
278,14,0.16211,2.5313,-0.54102,-0.25686,363
278,14,0.16406,2.5234,-0.74805,-0.25686,192
278,14,0.33008,2.5898,-0.37109,0.25686,198
280,2,0.23438,2.4063,-0.65625,-0.25686,160
280,2,0.31836,2.4629,-0.57422,-0.25686,188
282,1,0.4043,2.0977,-0.27539,0.51373,153
283,2,0.23828,2.5059,-0.40234,0.25686,133
283,2,0.23828,3.8066,0.26953,0.25686,153
284,4,0.28516,2.1797,-0.62305,1.5412,123
284,4,0.29102,2.207,-0.6875,1.5412,124
284,4,0.41211,2.4883,-0.76953,-0.25686,128
284,4,0.58594,2.5059,-0.75195,-0.25686,108
285,7,0.16016,2.4922,-0.51563,0,139
285,7,0.16211,2.4785,-0.74219,0,135
285,7,0.24219,2.4395,-0.84766,0.25686,154
285,7,0.16406,2.5156,-0.77148,0.25686,144
285,7,0.15625,2.498,0.10938,-0.25686,156
285,7,0.16016,2.543,-0.037109,-0.25686,222
285,7,0.16211,2.5879,-0.0058594,-0.25686,120
286,19,0.4043,2.4785,-0.64258,0,127
286,19,0.33008,2.5488,-0.5918,0,168
286,19,0.23438,2.4902,-0.13867,0.25686,143
286,19,0.23828,2.5371,-0.091797,0.25686,161
286,19,0.16211,2.4746,-0.75781,0.25686,220
286,19,0.24805,2.5352,-0.68555,0.25686,241
286,19,0.16016,2.3887,-0.875,0.51373,144
286,19,0.16211,2.4727,-0.76172,0.51373,410
286,19,0.082031,2.5273,-0.75,0.51373,494
286,19,0.16797,2.5703,-0.74219,0.51373,274
286,19,0.16211,2.5156,-0.60938,0.77059,306
286,19,0.16406,2.5547,-0.63477,0.77059,387
286,19,0.083984,2.5996,-0.64844,0.77059,218
286,19,0.41211,2.498,-0.74023,-0.51373,134
286,19,0.3125,2.4531,-0.40039,-0.25686,169
286,19,0.31836,2.4883,-0.45508,-0.25686,210
286,19,0.4043,2.4902,-0.59961,-0.25686,299
286,19,0.41211,2.5313,-0.61719,-0.25686,357
286,19,0.41797,2.5918,-0.53906,-0.25686,194
287,4,0.4043,2.4902,-0.59961,0,123
287,4,0.41211,2.5273,-0.63086,0,103
287,4,0.48633,2.3945,-0.86719,-0.25686,243
287,4,0.49414,2.4531,-0.83203,-0.25686,249
288,2,0.4043,2.4492,-0.75195,-0.25686,131
288,2,0.41211,2.4648,-0.83984,-0.25686,108
289,2,0.31836,2.5254,-0.13281,0.25686,104
289,2,0.32422,2.5508,-0.3418,0.25686,122
312,14,0,2.3828,-0.90625,0,102
312,14,0.080078,2.498,-0.69141,0,280
312,14,0.082031,2.5742,-0.57031,0,343
312,14,0.083984,2.6406,-0.45508,0,203
312,14,0.16211,2.377,-1.0254,-0.77059,129
312,14,0.16406,2.4375,-0.99219,-0.77059,153
312,14,0.080078,2.3105,-1.0742,-0.51373,185
312,14,0.16211,2.4102,-0.94141,-0.51373,480
312,14,0.16406,2.4844,-0.86914,-0.51373,580
312,14,0.083984,2.5488,-0.82617,-0.51373,331
312,14,0.080078,2.3711,-0.93164,-0.25686,225
312,14,0.080078,2.4473,-0.85156,-0.25686,581
312,14,0.16406,2.5273,-0.73242,-0.25686,695
312,14,0.083984,2.5879,-0.69336,-0.25686,405
313,1,0.16406,2.6074,-0.35742,0.25686,146
314,4,0.3125,2.4707,-0.27148,0.25686,159
314,4,0.23828,2.5273,-0.24023,0.25686,217
314,4,0.23828,2.498,-0.44727,-0.25686,173
314,4,0.16211,2.5645,-0.3418,-0.25686,137
315,7,0.49414,2.5352,-0.5332,0,92
315,7,0.39844,2.5176,-0.070313,0.25686,132
315,7,0.56641,2.498,-0.4043,0.25686,166
315,7,0.57617,2.5293,-0.47656,0.25686,219
315,7,0.50195,2.5605,-0.61719,0.25686,112
315,7,-0.21094,2.1641,-0.54883,-1.0275,157
315,7,-0.21484,2.2188,-0.50391,-1.0275,164
316,5,0.33008,2.6152,-0.097656,0.25686,170
316,5,0.41797,2.6328,-0.28516,0.25686,191
316,5,0.51172,2.5918,-0.66797,0.25686,156
316,5,0.16016,2.4961,-0.49023,-0.25686,220
316,5,0.16211,2.5371,-0.51172,-0.25686,190
317,2,0.31836,2.5293,0.0078125,0.25686,127
317,2,0.24219,2.5703,0.24023,0.25686,117
318,1,0.24805,2.5977,-0.38281,-0.25686,111
319,2,0.49414,2.4922,-0.70313,-0.25686,133
319,2,0.50195,2.5527,-0.64844,-0.25686,120
321,9,0.41211,2.1094,-0.45508,0.25686,158
321,9,0.41992,2.1504,-0.47266,0.25686,299
321,9,0.42773,2.1934,-0.47461,0.25686,235
321,9,0.41211,2.1328,-0.32617,0.51373,300
321,9,0.41992,2.1758,-0.33789,0.51373,551
321,9,0.42773,2.2188,-0.33984,0.51373,413
321,9,0.48047,2.1406,-0.14063,0.77059,179
321,9,0.41992,2.1934,-0.1875,0.77059,311
321,9,0.42773,2.2363,-0.19141,0.77059,216
323,7,0.36328,2.1914,-0.69922,0.25686,115
323,7,0.37109,2.2363,-0.70313,0.25686,137
323,7,0.36328,2.2188,-0.60742,0.51373,244
323,7,0.29688,2.2676,-0.63477,0.51373,274
323,7,0.30273,2.3164,-0.61914,0.51373,137
323,7,0.29102,2.2461,-0.54297,0.77059,243
323,7,0.29688,2.2891,-0.55469,0.77059,259
324,10,0.23828,2.5195,-0.29883,0,81
324,10,0.24219,2.5215,-0.55859,0,137
324,10,0.16406,2.543,-0.67578,0,155
324,10,0.16211,2.4102,-0.94336,0.25686,172
324,10,0.24805,2.5449,-0.64258,0.25686,244
324,10,0.25195,2.6309,-0.45117,0.25686,144
324,10,0.16211,2.5195,-0.58789,0.51373,112
324,10,0.24805,2.5879,-0.43945,0.51373,117
324,10,0.31836,2.5176,-0.23633,-0.25686,192
324,10,0.24219,2.5801,-0.078125,-0.25686,142
325,10,0,2.1973,-1.377,0,92
325,10,0.16211,2.5254,-0.56445,0.25686,289
325,10,0.16406,2.5723,-0.55273,0.25686,376
325,10,0.16797,2.6211,-0.54297,0.25686,280
325,10,0.082031,2.6055,-0.40039,0.51373,174
325,10,0.16797,2.6484,-0.38086,0.51373,178
325,10,0.41211,2.4648,-0.83984,-0.51373,129
325,10,0.4043,2.4551,-0.73242,-0.25686,181
325,10,0.41211,2.502,-0.72461,-0.25686,312
325,10,0.41797,2.5527,-0.70508,-0.25686,256
348,12,0.16211,2.5332,-0.52734,0,182
348,12,0.16406,2.5781,-0.52539,0,216
348,12,0.16797,2.6133,-0.57031,0,111
348,12,0.082031,2.4824,-0.88672,-0.77059,126
348,12,0.080078,2.5215,-0.60352,-0.51373,207
348,12,0.082031,2.5488,-0.67383,-0.51373,304
348,12,0,2.5684,-0.76563,-0.51373,197
348,12,0.16016,2.5039,-0.45313,-0.25686,144
348,12,0.080078,2.5352,-0.53516,-0.25686,342
348,12,0.082031,2.5781,-0.55078,-0.25686,401
348,12,0.083984,2.6172,-0.57813,-0.25686,200
348,12,-0.83789,0.85156,2.4004,0,56
349,8,0,2.6211,-0.29492,0,85
349,8,0,2.6445,-0.43945,0,102
349,8,0.080078,2.3926,-0.875,-0.77059,183
349,8,0,2.457,-0.83008,-0.77059,190
349,8,0,2.4531,-0.69141,-0.51373,156
349,8,0.080078,2.5234,-0.5918,-0.51373,150
349,8,0.082031,2.584,-0.52344,-0.25686,163
349,8,0.083984,2.6035,-0.63281,-0.25686,182
350,6,0.31836,2.5098,-0.30859,0.25686,148
350,6,0.4043,2.5215,-0.44531,0.25686,148
350,6,0.49414,2.5449,-0.48438,0.25686,168
350,6,0.50195,2.6113,-0.34375,0.25686,129
350,6,0.31836,2.4824,-0.48633,-0.25686,155
350,6,-0.50195,1.1621,2.3633,0.25686,66
351,9,0.16211,2.5527,-0.43164,0,97
351,9,0,3.8008,0.42773,0,112
351,9,0.66016,2.4883,-0.57227,0.25686,111
351,9,-0.2793,2.1309,-0.63672,-1.5412,146
351,9,0.16211,2.5762,-0.25,-0.25686,209
351,9,0.082031,2.6289,-0.18164,-0.25686,157
351,9,0.11914,3.8105,0.30078,-0.25686,237
